"HID","probs","pred_labels"
1398,0.000152313948814531,0
1428,6.56162908097516e-06,0
1429,1.28523198520342e-07,0
1432,3.65637103783289e-09,0
1466,1,1
1467,0.999999999384707,1
1468,0.999999917619938,1
1469,0.999998118537746,1
1470,0.999936286294961,1
1471,0.997811257260129,1
1472,0.976083332420744,1
1473,0.803350477880705,1
1474,0.055565441379653,0
1475,0.000781639273260999,0
1476,3.6561093513272e-05,0
1477,3.60806962789663e-06,0
1478,1.15460581871171e-06,0
1479,4.16870092810547e-06,0
1480,0.0108902511688342,0
1509,1.06929489377069e-07,0
1510,1.48370127424869e-07,0
1511,5.00038668209882e-09,0
1512,2.29749091122353e-10,0
1513,4.27434552969189e-10,0
1514,9.29886671557426e-09,0
1541,1,1
1547,0.999999999994935,1
1548,0.999999985790114,1
1549,0.999999472030657,1
1550,0.999987694906706,1
1551,0.999495308408717,1
1552,0.990398566886719,1
1553,0.944245265845863,1
1554,0.483476716312146,1
1555,0.00483417597714089,0
1556,7.97123338974064e-05,0
1557,1.01873646867252e-05,0
1558,1.63736190276413e-06,0
1559,1.53143794594332e-06,0
1560,7.17910073700665e-05,0
1590,3.77906160443363e-08,0
1591,1.18605566930358e-08,0
1592,1.3863040159714e-10,0
1593,7.69541774809123e-11,0
1594,5.14047245982555e-10,0
1623,1,1
1624,1,1
1628,1,1
1629,0.999999999902909,1
1630,0.999999953617405,1
1631,0.999998669952695,1
1632,0.999961237047325,1
1633,0.998176217407986,1
1634,0.973118512259898,1
1635,0.825497188892505,1
1636,0.110525041608434,0
1637,0.000579452580821909,0
1638,2.77308200260855e-05,0
1639,3.35722500088802e-06,0
1640,1.08394736301569e-06,0
1641,5.02652363096764e-06,0
1642,0.00674599435074527,0
1671,3.40203955901108e-09,0
1672,1.61222467783933e-11,0
1673,2.26052560989822e-10,0
1674,5.54546560872554e-11,0
1675,4.7737267127492e-11,0
1676,4.13831457831132e-10,0
1709,1,1
1710,0.999999999996956,1
1711,0.999999992957169,1
1712,0.999999774230113,1
1713,0.999994264571061,1
1714,0.999749343010827,1
1715,0.993764444139073,1
1716,0.938773222551335,1
1717,0.502073869046234,1
1718,0.00764045315532688,0
1719,8.62971159606439e-05,0
1720,5.72476117081892e-06,0
1721,1.42913013795075e-06,0
1722,1.33354023269148e-06,0
1723,1.84052071504867e-05,0
1753,4.89559961020974e-12,0
1754,2.57857587504699e-11,0
1755,2.37602569422157e-11,0
1756,3.04677141340858e-11,0
1757,6.18390455109236e-11,0
1758,4.62807561026511e-10,0
1786,1,1
1787,1,1
1790,1,1
1791,0.999999999780698,1
1792,0.999999988402592,1
1793,0.99999950324949,1
1794,0.999929781118527,1
1795,0.997986837385956,1
1796,0.976435185850804,1
1797,0.859262741145888,1
1798,0.105379070021266,0
1799,0.000698060142269893,0
1800,1.43540388830439e-05,0
1801,1.74113804732192e-06,0
1802,7.71782497767879e-07,0
1803,4.72074719468114e-06,0
1804,0.00187966724383139,0
1833,9.18390420674587e-12,0
1834,4.11083855400799e-12,0
1835,6.68170995191634e-12,0
1836,2.87083695161822e-11,0
1837,1.91539885014065e-11,0
1838,5.73943763585875e-11,0
1839,5.51344385627216e-09,0
1868,1,1
1869,1,1
1872,1,1
1873,0.999999999167923,1
1874,0.999999970309972,1
1875,0.999997088983357,1
1876,0.999698804820081,1
1877,0.993239200797288,1
1878,0.942339514007276,1
1879,0.722570186534725,1
1880,0.00612177917686282,0
1881,9.15168319573763e-05,0
1882,2.9641251045693e-06,0
1883,1.09590491394075e-06,0
1884,9.68150373087425e-07,0
1885,1.59805829809458e-05,0
1914,6.48359723469095e-11,0
1915,3.90040423183342e-12,0
1916,3.41586934919261e-12,0
1917,1.42109062526975e-11,0
1918,2.11616808562861e-11,0
1919,1.93068166775046e-11,0
1920,4.64647685914241e-11,0
1950,1,1
1953,1,1
1954,0.999999999801209,1
1955,0.999999995516217,1
1956,0.999999736397177,1
1957,0.999924472970951,1
1958,0.998834952768198,1
1959,0.987155294483645,1
1960,0.87440285581766,1
1961,0.219316144378934,0
1962,0.00088967308948034,0
1963,5.18571932647791e-06,0
1964,1.62306514205219e-06,0
1965,4.37861989978193e-07,0
1966,1.93849710219763e-06,0
1967,0.000323240418395454,0
1996,1.23361492136067e-11,0
1997,2.13212739705926e-12,0
1998,3.33814482030722e-12,0
1999,2.47830183232924e-11,0
2000,1.1266501804547e-11,0
2001,1.29932934847521e-11,0
2002,1.2638882883794e-10,0
2031,1,1
2032,1,1
2034,0.999999999997444,1
2035,0.999999999359262,1
2036,0.99999999433211,1
2037,0.999997121645355,1
2038,0.999653598248843,1
2039,0.99599411193283,1
2040,0.958233329186376,1
2041,0.71585625275157,1
2042,0.0283045835388123,0
2043,0.000107824885362208,0
2044,2.02436083655974e-06,0
2045,7.92909165310271e-07,0
2046,2.11444594419839e-07,0
2047,5.24944616495067e-06,0
2076,1.21347871063332e-10,0
2077,5.24003541716938e-12,0
2078,1.59485475527573e-12,0
2079,6.53207469087336e-12,0
2080,1.43705935783094e-11,0
2081,5.18461067753432e-12,0
2082,2.63097356124409e-12,0
2083,5.56346646286278e-11,0
2084,2.40658981639456e-09,0
2085,1.87374945654012e-05,0
2113,1,1
2114,1,1
2115,1,1
2116,0.999999999911092,1
2117,0.999999998948824,1
2118,0.999999968862683,1
2119,0.999982147002224,1
2120,0.999117054508212,1
2121,0.989610176780968,1
2122,0.879104324013407,1
2123,0.338753562141624,1
2124,0.00270355071369056,0
2125,1.33850007768401e-05,0
2126,1.21976188267371e-06,0
2127,2.20427859785041e-07,0
2128,3.2842073134339e-07,0
2129,6.05517905198081e-05,0
2158,2.71749943850447e-11,0
2159,3.3639638107216e-12,0
2160,9.28705191498039e-13,0
2161,4.11829084579616e-12,0
2162,3.99437356439835e-12,0
2163,9.97567712964079e-13,0
2164,1.89079069052839e-12,0
2165,4.51944261030728e-11,0
2166,1.28223528396651e-08,0
2195,1,1
2196,1,1
2197,0.999999999813668,1
2198,0.999999999747541,1
2199,0.999999996532444,1
2200,0.99999877381868,1
2201,0.999785587560127,1
2202,0.997817634996596,1
2203,0.965062785705145,1
2204,0.747815075930242,1
2205,0.074395875051721,0
2206,0.000670227388610596,0
2207,5.64113362339215e-06,0
2208,7.33692074484759e-07,0
2209,6.64471746071398e-08,0
2210,8.41763416020522e-07,0
2235,1.29991457017354e-07,0
2236,7.70768344075852e-09,0
2239,2.72545237055748e-11,0
2240,1.03850126540868e-11,0
2241,6.35726377803128e-13,0
2242,6.8637017103617e-13,0
2243,1.58178926420548e-12,0
2244,8.28715374493695e-13,0
2245,1.41849074290252e-13,0
2246,9.64369682268887e-13,0
2247,2.47406622575331e-11,0
2276,1,1
2277,1,1
2278,0.999999999971591,1
2279,0.999999999779421,1
2280,0.999999989667678,1
2281,0.999970162180566,1
2282,0.999610163005709,1
2283,0.995052522518997,1
2284,0.875168084166394,1
2285,0.303630052936147,1
2286,0.0160116576111456,0
2287,8.27209875131223e-05,0
2288,2.22836539491417e-06,0
2289,1.91375519802729e-07,0
2290,6.83818960613802e-08,0
2291,2.02464664179081e-06,0
2315,5.35301829973682e-08,0
2316,2.16180744591998e-09,0
2317,2.07774753568866e-08,0
2319,2.27934652460213e-11,0
2320,1.37572472052585e-11,0
2321,1.42597508951637e-12,0
2322,1.77255155434363e-13,0
2323,1.77372762816251e-13,0
2324,5.63852982342216e-13,0
2325,1.22095399386897e-13,0
2326,2.22044604925031e-16,0
2327,8.47787715076537e-13,0
2328,3.58559443868816e-11,0
2329,8.01243448168078e-09,0
2330,6.31328468655017e-07,0
2358,1,1
2359,0.999999999998101,1
2361,0.999999998926919,1
2362,0.999999888535072,1
2363,0.999968979189555,1
2364,0.998844131151078,1
2365,0.9842754357981,1
2366,0.551352180960416,1
2367,0.0978892902375669,0
2368,0.00154870238663561,0
2369,2.81427613619804e-05,0
2370,1.03421280253189e-06,0
2371,3.07590885515904e-08,0
2372,6.21899459748128e-08,0
2396,3.65778193998561e-07,0
2397,8.36234789734275e-09,0
2398,5.3599965844974e-09,0
2400,2.54970486481094e-11,0
2401,6.70652809375616e-12,0
2402,4.80432522314524e-12,0
2403,2.13555231689534e-13,0
2404,2.22044604925031e-16,0
2405,2.22044604925031e-16,0
2406,2.22044604925031e-16,0
2407,2.22044604925031e-16,0
2408,2.22044604925031e-16,0
2409,5.76612934810648e-13,0
2410,2.62442764877125e-11,0
2411,4.86040348737814e-10,0
2440,1,1
2441,0.999999999997668,1
2442,0.999999999993056,1
2443,0.999999998617137,1
2444,0.999997824945592,1
2445,0.999829721130649,1
2446,0.994198773775187,1
2447,0.847542773400145,1
2448,0.313121870327128,1
2449,0.0326109670612867,0
2450,0.000550542270836291,0
2451,1.38199630722475e-05,0
2452,1.43869456045206e-07,0
2453,1.30668713027561e-08,0
2454,5.22483488848309e-07,0
2477,6.50908421597675e-06,0
2478,2.87275122052225e-08,0
2479,8.83354843489168e-10,0
2480,4.95108933750425e-07,0
2481,2.41191548990962e-09,0
2482,4.88245160529765e-12,0
2483,4.24876602187424e-12,0
2484,7.71003149351839e-13,0
2485,2.22044604925031e-16,0
2486,2.22044604925031e-16,0
2487,2.22044604925031e-16,0
2488,2.22044604925031e-16,0
2489,2.22044604925031e-16,0
2490,2.22044604925031e-16,0
2491,3.73989062504545e-13,0
2492,7.14569783844575e-12,0
2493,2.01447962613067e-10,0
2494,4.09877036403178e-07,0
2521,1,1
2522,0.999999999999796,1
2523,0.99999999999459,1
2524,0.999999992851698,1
2525,0.999991392728154,1
2526,0.999800204628745,1
2527,0.972742038420995,1
2528,0.483862412692498,1
2529,0.143225703665233,0
2530,0.00930942713510691,0
2531,0.000186655818910392,0
2532,4.00903711095318e-06,0
2533,4.29928682171013e-08,0
2534,1.57872381127547e-08,0
2535,4.41894020429375e-06,0
2556,0.00372112585857596,0
2557,0.00022260033489189,0
2558,1.16035094522449e-07,0
2559,4.19524823974037e-10,0
2560,2.34663609392496e-09,0
2562,3.5367167811708e-11,0
2563,2.66443179595028e-12,0
2564,2.28387302366703e-12,0
2565,2.22044604925031e-16,0
2566,2.22044604925031e-16,0
2567,2.22044604925031e-16,0
2568,2.22044604925031e-16,0
2569,2.22044604925031e-16,0
2570,2.22044604925031e-16,0
2571,2.22044604925031e-16,0
2572,3.26937249071966e-13,0
2573,1.2347349891468e-12,0
2574,1.53871313741596e-10,0
2603,1,1
2604,0.999999999999882,1
2605,0.999999999522846,1
2606,0.999999786321959,1
2607,0.999979848565515,1
2608,0.998330162857415,1
2609,0.737277368611954,1
2610,0.243160223087523,0
2611,0.0877470147812514,0
2612,0.00255028546766097,0
2613,0.000183025004856607,0
2614,1.16068127710684e-06,0
2615,1.23484776793277e-08,0
2616,1.08863062113337e-07,0
2638,0.0156640204588432,0
2639,3.59147093293945e-06,0
2640,1.25544616252432e-09,0
2641,6.62165600815539e-11,0
2643,2.59072679724049e-09,0
2644,1.97886061675542e-12,0
2645,1.63451948696962e-12,0
2646,2.22044604925031e-16,0
2647,2.22044604925031e-16,0
2648,2.22044604925031e-16,0
2649,2.22044604925031e-16,0
2650,2.22044604925031e-16,0
2651,2.22044604925031e-16,0
2652,2.22044604925031e-16,0
2653,2.22044604925031e-16,0
2654,1.42752916307799e-13,0
2655,1.1967863141648e-12,0
2656,2.10256978367407e-10,0
2683,1,1
2687,0.999999998935096,1
2688,0.999998187489288,1
2689,0.999785343649131,1
2690,0.931068740604599,1
2691,0.277846573164828,0
2692,0.162440710715336,0
2693,0.0339048087832545,0
2694,0.00117375663823192,0
2695,6.40153885966518e-05,0
2696,1.94376201911915e-07,0
2697,1.16753110614701e-08,0
2698,2.62526594050822e-06,0
2719,0.0161376273137444,0
2720,0.000158014430397086,0
2721,3.06461306244338e-08,0
2722,5.70049848830672e-11,0
2723,2.07804411561303e-09,0
2724,5.38489422382485e-08,0
2725,2.26410694538234e-12,0
2726,1.8048696050317e-12,0
2727,1.8785489587885e-13,0
2728,2.22044604925031e-16,0
2729,2.22044604925031e-16,0
2730,2.22044604925031e-16,0
2731,2.22044604925031e-16,0
2732,2.22044604925031e-16,0
2733,2.22044604925031e-16,0
2734,2.22044604925031e-16,0
2735,2.22044604925031e-16,0
2736,1.23262488916524e-13,0
2737,1.02089670221002e-12,0
2738,2.96611162377778e-09,0
2764,1,1
2769,0.999995122954844,1
2770,0.998115736777794,1
2771,0.455885269087838,1
2772,0.155848652919332,0
2773,0.0949879534811325,0
2774,0.0109668932341736,0
2775,0.000392780846973166,0
2776,7.53342020808488e-06,0
2777,5.17743643100895e-08,0
2778,6.61085554167251e-08,0
2799,0.00223407429685169,0
2800,0.0207549251805038,0
2801,6.60506301363628e-07,0
2802,5.90305670129573e-10,0
2803,4.14579919285036e-11,0
2805,5.28583879657124e-12,0
2806,1.33913268879669e-12,0
2807,2.54937426032359e-13,0
2808,2.22044604925031e-16,0
2809,2.22044604925031e-16,0
2810,2.22044604925031e-16,0
2811,2.22044604925031e-16,0
2812,2.22044604925031e-16,0
2813,2.22044604925031e-16,0
2814,2.22044604925031e-16,0
2815,2.22044604925031e-16,0
2816,2.22044604925031e-16,0
2817,1.10906857182468e-13,0
2818,5.38900594230103e-12,0
2845,1,1
2846,1,1
2849,0.999999999867309,1
2850,0.99999991639981,1
2851,0.999903806907967,1
2852,0.94988502690186,1
2853,0.172615809734327,0
2854,0.146385398658579,0
2855,0.0712228152649904,0
2856,0.0038453801778334,0
2857,0.00018560018571128,0
2858,8.97342304574733e-07,0
2859,2.56758810926207e-08,0
2860,3.23675641691501e-06,0
2880,0.00030390177567539,0
2882,4.03134987518437e-05,0
2883,3.88484103309545e-09,0
2884,4.03317970627347e-11,0
2885,1.30274687984677e-08,0
2886,4.9318546945202e-10,0
2887,8.4281081841417e-13,0
2888,5.10664921149256e-13,0
2889,2.22044604925031e-16,0
2890,2.22044604925031e-16,0
2891,2.22044604925031e-16,0
2892,2.22044604925031e-16,0
2893,2.22044604925031e-16,0
2894,2.22044604925031e-16,0
2895,2.22044604925031e-16,0
2896,2.22044604925031e-16,0
2897,2.22044604925031e-16,0
2898,2.22044604925031e-16,0
2899,3.36753902486352e-13,0
2900,2.45768064521995e-11,0
2927,1,1
2928,1,1
2930,1,1
2931,0.99999999990249,1
2932,0.9999995045783,1
2933,0.998087946679407,1
2934,0.381742678756598,1
2935,0.100389319947051,0
2936,0.0592989845826937,0
2937,0.0178266444902922,0
2938,0.00102663696635582,0
2939,4.82826272222213e-05,0
2940,2.3574682238476e-07,0
2941,4.41767616087645e-08,0
2961,0.000326395346599921,0
2962,0.00689117683189659,0
2964,1.27701906854686e-07,0
2965,2.44187995733597e-10,0
2966,6.40237282605839e-11,0
2967,1.48740634550533e-07,0
2968,3.40051441285683e-12,0
2969,9.11225025657543e-13,0
2970,2.22044604925031e-16,0
2971,2.22044604925031e-16,0
2972,2.22044604925031e-16,0
2973,2.22044604925031e-16,0
2974,2.22044604925031e-16,0
2975,2.22044604925031e-16,0
2976,2.22044604925031e-16,0
2977,2.22044604925031e-16,0
2978,2.22044604925031e-16,0
2979,2.22044604925031e-16,0
2980,2.22044604925031e-16,0
2981,1.36187008272694e-12,0
2982,1.7880156935838e-10,0
3010,1,1
3011,1,1
3012,0.999999999911681,1
3013,0.999996100034729,1
3014,0.895470445520028,1
3015,0.109050364449589,0
3016,0.0529073479349846,0
3017,0.0293485863921216,0
3018,0.00761946274508296,0
3019,0.000431037279906435,0
3020,1.09404205507769e-05,0
3021,1.11272310488873e-07,0
3022,6.57565024625196e-07,0
3042,0.00337735748042586,0
3043,0.0568979945798253,0
3045,3.1790576548611e-09,0
3046,3.3255156298819e-11,0
3048,3.48690192066354e-10,0
3049,7.42233005198340e-13,0
3050,3.09099392925817e-13,0
3051,2.22044604925031e-16,0
3052,2.22044604925031e-16,0
3053,2.22044604925031e-16,0
3054,2.22044604925031e-16,0
3055,2.22044604925031e-16,0
3056,2.22044604925031e-16,0
3057,2.22044604925031e-16,0
3058,2.22044604925031e-16,0
3059,2.22044604925031e-16,0
3060,2.22044604925031e-16,0
3061,1.0100451582894e-13,0
3062,5.36346573685644e-12,0
3063,1.83761502253061e-09,0
3092,1,1
3093,0.999999999999667,1
3094,0.999999988340848,1
3095,0.999971839650192,1
3096,0.504645268452709,1
3097,0.0538598315721284,0
3098,0.0258934673485069,0
3099,0.015523250479804,0
3100,0.00193950883253898,0
3101,9.26559901027211e-05,0
3102,9.96903076643673e-07,0
3103,1.85600734119145e-07,0
3115,4.02665577042366e-07,0
3116,1.01678256794109e-07,0
3119,6.10823659205698e-08,0
3121,2.73736868313646e-05,0
3123,0.00319799302403664,0
3124,0.0224933543323054,0
3125,0.00697883328338971,0
3126,9.38983656810963e-08,0
3127,2.21167951462455e-10,0
3128,1.22167397299192e-10,0
3130,1.04662742151317e-12,0
3131,8.52087139633609e-13,0
3132,2.22044604925031e-16,0
3133,2.22044604925031e-16,0
3134,2.22044604925031e-16,0
3135,2.22044604925031e-16,0
3136,2.22044604925031e-16,0
3137,2.22044604925031e-16,0
3138,2.22044604925031e-16,0
3139,2.22044604925031e-16,0
3140,2.22044604925031e-16,0
3141,2.22044604925031e-16,0
3142,2.22044604925031e-16,0
3143,2.96439111499608e-13,0
3144,2.05805523931372e-11,0
3145,4.85733909391652e-10,0
3146,2.71718949809163e-07,0
3174,1,1
3175,0.999999999999744,1
3176,0.99999993247542,1
3177,0.943022826167202,1
3178,0.116735499387736,0
3179,0.0377482520181261,0
3180,0.0155476305010088,0
3181,0.0105679500912039,0
3182,0.000890302051958648,0
3183,1.83816374825781e-05,0
3184,4.97779034337219e-07,0
3185,7.76267888670118e-07,0
3197,1.50817483468294e-07,0
3198,1.12372646488767e-07,0
3200,1.81885428257868e-07,0
3205,0.00294077946640738,0
3206,0.0345208719801162,0
3207,1.15050115976077e-05,0
3208,4.92387171791251e-09,0
3209,3.39201850794574e-11,0
3212,7.0400991852529e-13,0
3213,1.32324883265103e-13,0
3214,2.22044604925031e-16,0
3215,2.22044604925031e-16,0
3216,2.22044604925031e-16,0
3217,2.22044604925031e-16,0
3218,2.22044604925031e-16,0
3219,2.22044604925031e-16,0
3220,2.22044604925031e-16,0
3221,2.22044604925031e-16,0
3222,2.22044604925031e-16,0
3223,2.22044604925031e-16,0
3224,2.22044604925031e-16,0
3225,1.21186609100415e-12,0
3226,3.69041905725873e-11,0
3227,3.0760706432442e-09,0
3228,8.64092993066265e-07,0
3255,1,1
3256,0.99999999999898,1
3257,0.999993717395439,1
3258,0.668102174801738,1
3259,0.0553491066441234,0
3260,0.015669933461302,0
3261,0.0104943915113119,0
3262,0.00169014223496103,0
3263,9.48546064006849e-05,0
3264,2.20261283998363e-06,0
3265,3.3996379887677e-07,0
3266,5.10939909865961e-06,0
3280,3.11274024668897e-07,0
3283,0.00253345126515797,0
3286,0.0103817867231161,0
3287,0.00118025319130306,0
3288,7.92422059577179e-08,0
3289,8.81917343349601e-11,0
3292,3.67528593816627e-13,0
3293,4.7925889866888e-13,0
3294,2.22044604925031e-16,0
3295,2.22044604925031e-16,0
3296,2.22044604925031e-16,0
3297,2.22044604925031e-16,0
3298,2.22044604925031e-16,0
3299,2.22044604925031e-16,0
3300,2.22044604925031e-16,0
3301,2.22044604925031e-16,0
3302,2.22044604925031e-16,0
3303,2.22044604925031e-16,0
3304,2.22044604925031e-16,0
3305,1.54315859567949e-13,0
3306,2.08854692860551e-12,0
3307,5.69893079211461e-11,0
3308,7.32755491459392e-10,0
3315,0.000746512836167113,0
3316,0.394412523558401,1
3338,0.999999998557006,1
3339,0.999157816408901,1
3340,0.313455383127786,1
3341,0.0318933712998104,0
3342,0.00179650409875447,0
3343,0.00472849785935374,0
3344,0.000349903076337714,0
3345,1.448473532948e-05,0
3346,1.09375147002426e-06,0
3347,1.13557042436105e-06,0
3367,0.00163508784136896,0
3368,0.00447731616354618,0
3369,6.72438723860537e-06,0
3370,9.75949132896424e-09,0
3373,1.46564632308803e-12,0
3374,3.5956315529154e-13,0
3375,1.33100028298394e-13,0
3376,2.22044604925031e-16,0
3377,2.22044604925031e-16,0
3378,2.22044604925031e-16,0
3379,2.22044604925031e-16,0
3380,2.22044604925031e-16,0
3381,2.22044604925031e-16,0
3382,2.22044604925031e-16,0
3383,2.22044604925031e-16,0
3384,2.22044604925031e-16,0
3385,2.22044604925031e-16,0
3386,2.22044604925031e-16,0
3387,1.96736007857546e-13,0
3388,3.59207570234626e-12,0
3396,4.12489180707756e-05,0
3397,0.000922695316039738,0
3420,0.999999072548087,1
3421,0.831002372653066,1
3422,0.0509694510588049,0
3423,0.0177368061330868,0
3424,0.00579395628644292,0
3425,0.00151360084355661,0
3426,5.69140041928136e-05,0
3427,5.62273989904375e-06,0
3428,1.07055043493493e-06,0
3429,3.38607350963278e-06,0
3430,2.54402384478488e-05,0
3438,2.02381369574435e-08,0
3441,1.85320023489696e-08,0
3446,5.8689630813318e-05,0
3447,0.0175396983067715,0
3449,0.000543770646730379,0
3451,2.93128129177812e-07,0
3452,4.21831507796413e-10,0
3454,7.83170252197623e-11,0
3455,2.8735660858552e-13,0
3456,4.41147629761969e-13,0
3457,2.22044604925031e-16,0
3458,2.22044604925031e-16,0
3459,2.22044604925031e-16,0
3460,2.22044604925031e-16,0
3461,2.22044604925031e-16,0
3462,2.22044604925031e-16,0
3463,2.22044604925031e-16,0
3464,2.22044604925031e-16,0
3465,2.22044604925031e-16,0
3466,2.22044604925031e-16,0
3467,2.22044604925031e-16,0
3468,2.22044604925031e-16,0
3469,4.60640078562179e-13,0
3470,5.45941494569443e-12,0
3472,2.33136733838323e-07,0
3478,3.59917385879968e-05,0
3479,0.0687305145826081,0
3500,1,1
3501,0.999903865919537,1
3502,0.246965443839665,0
3503,0.0372257630823311,0
3504,0.0093067756730783,0
3505,0.00156858382484273,0
3506,0.00020791830210178,0
3507,1.18297232842546e-05,0
3508,2.2443442141661e-06,0
3509,1.2013583990133e-06,0
3510,3.0996139645644e-06,0
3518,7.38782835090476e-09,0
3521,1.40283113889667e-08,0
3522,2.312927490209e-08,0
3529,8.22974330274062e-05,0
3530,0.000229677914793172,0
3531,5.84861714384241e-06,0
3532,4.30137085563561e-08,0
3535,1.40828509248944e-12,0
3536,5.66656677399818e-13,0
3537,4.12508837685133e-13,0
