"HID","trainpred1","trainpred2","trainpred3","trainpred4","trainpred5","trainpred6","trainpred7","trainpred8","trainpred9","trainpred10","trainpreds_mean"
70604,0.999716283034614,NA,0.973783530339598,0.999998791988492,0.999999980561101,0.99996987156639,0.999999978646898,0.999999998320968,0.999999794166435,0.999179628942998,0.996960873063055
70605,0.9996223229824,0.999999999517753,0.0267236896517131,0.999459963786584,0.999999998677025,0.999998960322121,0.999999881128096,0.999999983086654,NA,0.999933681596969,0.891748720083257
70606,0.46352042298855,0.999934260498126,0.0771210714694492,0.0710285545937101,0.999999668037095,0.999999317302657,0.999986868213309,0.992979524317309,NA,0.993945897463771,0.733168398320442
70607,0.0155837044933626,0.999360518688293,1.72629748500562e-05,0.00148899069400154,0.999994757509399,0.999998860221794,0.999965815521939,0.0441387155704628,NA,0.997500552617486,0.562005464254621
70608,0.00356676659695259,0.999915155202518,1.46754805088528e-07,0.000516048292636295,0.999997556664547,0.999998039376697,0.999982381486646,0.00226337463194963,NA,0.998081074858703,0.55603561598505
70609,0.00197645507072873,0.99999911809645,2.31376227215537e-08,0.0040477908299209,0.999999978840836,0.999999883478455,0.999999306115036,0.000220899195465307,NA,0.999832191335117,0.556230627344404
70610,0.000848929041605129,0.999999682988286,9.15920522919608e-08,0.00967908537540995,0.999999994956821,0.999999981504466,0.999999538865205,5.80751595805455e-06,NA,0.999891518697516,0.55671384783748
70611,0.000178045374110314,0.999986895457674,1.94303549124951e-06,0.00167379187432528,0.999999818311319,0.999999797084848,0.999995809088067,1.13415479466063e-07,NA,0.997395140658632,0.555470150477772
70612,0.000142832520759648,0.999905784061971,1.08114548216718e-05,0.000128500504291478,0.999998190689175,0.999997401736727,0.999979089270622,1.18707843574676e-06,NA,0.990835445750973,0.554555471451975
70613,0.00191031048075703,0.989427205080863,0.0758273946839727,3.50374105519843e-05,0.999969398738395,0.999992281144234,0.99964163831119,0.0121908825754579,NA,0.979934198408351,0.562103149648197
70614,0.983736718734604,0.996032542971008,0.999998691137807,0.0192558909870227,0.996645014255439,0.999995873594922,0.999985501204522,0.999813033888071,NA,0.998575107979534,0.888226486083659
70615,0.234243395782131,0.999201809277646,0.999999923211821,0.0841846241873553,0.00260251026696322,0.998399595702105,0.999955909042403,0.971183041272005,NA,0.970891864534751,0.695629185919687
