"HID","PA","valpred"
62256,0,0.7
62257,1,0.54
62259,1,0.29
62260,1,0.16
62261,1,0.11
62262,0,0.25
62263,0,0.04
62264,0,0.01
62265,0,0.01
62266,0,0.05
62267,0,0.05
62271,0,0.05
62272,0,0.03
62322,0,0.23
62323,0,0.25
62324,0,0.22
62325,0,0.17
62326,0,0.18
62327,0,0.16
62328,0,0.14
62329,0,0.06
62330,0,0.1
62331,0,0.25
62332,0,0.2
62333,0,0.18
62334,0,0.01
62335,0,0.73
62336,1,0.78
62337,0,0.74
62338,1,0.58
62339,1,0.47
62340,1,0.22
62341,1,0.09
62342,0,0.11
62343,0,0.07
62344,0,0.02
62345,0,0
62346,0,0.05
62347,0,0.04
62351,0,0.1
62352,0,0.11
62353,0,0.16
62404,0,0.25
62405,0,0.25
62406,0,0.18
62407,0,0.14
62408,0,0.16
62409,0,0.1
62410,0,0.11
62411,0,0.08
62412,0,0.27
62413,0,0.19
62414,0,0.26
62415,0,0.15
62416,0,0.82
62417,0,0.86
62418,1,0.83
62419,1,0.72
62420,1,0.5
62421,1,0.32
62422,1,0.08
62423,1,0.21
62424,0,0.21
62425,0,0.02
62426,0,0
62427,0,0.08
62428,0,0.05
62429,0,0.05
62432,0,0.1
62433,0,0.18
62434,0,0.11
62485,0,0.24
62486,0,0.25
62487,0,0.17
62488,0,0.13
62489,0,0.13
62490,0,0.15
62491,0,0.08
62492,0,0.1
62493,0,0.27
62494,0,0.23
62495,0,0.21
62496,0,0.2
62497,1,0.07
62498,0,0.86
62499,1,0.83
62500,1,0.81
62501,1,0.65
62502,1,0.4
62503,1,0.26
62504,1,0.25
62505,0,0.22
62506,0,0.05
62508,0,0.01
62509,0,0.06
62510,0,0.05
62511,0,0.05
62512,0,0.24
62513,0,0.15
62514,0,0.1
62515,0,0.12
62516,0,0.1
62566,0,0.26
62567,0,0.23
62568,0,0.17
62569,0,0.13
62570,0,0.09
62571,0,0.1
62572,0,0.06
62573,0,0.24
62574,0,0.24
62575,0,0.26
62576,0,0.23
62577,1,0.21
62578,1,0.18
62579,1,0.81
62580,1,0.82
62581,1,0.72
62582,1,0.44
62583,1,0.17
62584,1,0.18
62585,0,0.25
62586,0,0.07
62587,0,0
62588,0,0
62589,0,0.06
62590,0,0.06
62591,0,0.01
62592,0,0.13
62593,0,0.21
62594,0,0.06
62595,0,0.17
62596,0,0.1
62647,0,0.25
62648,0,0.27
62649,0,0.19
62650,0,0.15
62651,0,0.1
62652,0,0.09
62653,0,0.09
62654,0,0.11
62655,0,0.23
62656,0,0.23
62657,0,0.23
62658,1,0.38
62659,1,0.41
62660,1,0.68
62661,1,0.82
62662,1,0.72
62663,1,0.48
62664,1,0.13
62665,1,0.15
62666,1,0.3
62667,0,0.21
62668,0,0
62669,0,0
62670,0,0
62671,0,0.06
62672,0,0.03
62673,0,0.04
62674,0,0.08
62675,0,0.03
62676,0,0.15
62677,0,0.12
62678,0,0.11
62729,0,0.26
62730,0,0.22
62731,0,0.18
62732,0,0.11
62733,0,0.12
62734,0,0.11
62735,0,0.1
62736,0,0.23
62737,0,0.24
62738,0,0.23
62739,1,0.31
62740,1,0.5
62741,1,0.54
62742,1,0.93
62743,1,0.82
62744,1,0.61
62745,1,0.44
62746,1,0.18
62747,1,0.16
62748,0,0.24
62749,0,0.06
62750,0,0.01
62751,0,0
62752,0,0.03
62753,0,0.02
62754,0,0.07
62755,0,0.02
62756,0,0.09
62757,0,0.11
62758,0,0.07
62759,0,0.09
62809,0,0.27
62810,0,0.26
62811,0,0.2
62812,0,0.16
62813,0,0.12
62814,0,0.09
62815,0,0.11
62816,0,0.23
62817,0,0.2
62818,0,0.23
62819,0,0.29
62820,1,0.43
62821,1,0.54
62822,1,0.79
62823,1,0.9
62824,1,0.54
62825,1,0.33
62826,1,0.14
62827,1,0.21
62828,1,0.27
62829,0,0.03
62830,0,0.02
62831,0,0.01
62832,0,0.01
62833,0,0
62834,0,0.06
62835,0,0.09
62836,0,0.07
62837,0,0.1
62838,0,0.11
62839,0,0.06
62840,0,0.11
62891,0,0.26
62892,0,0.22
62893,0,0.15
62894,0,0.13
62895,0,0.1
62896,0,0.09
62897,0,0.09
62898,0,0.1
62899,0,0.24
62900,0,0.26
62901,1,0.38
62902,1,0.48
62903,1,0.68
62904,1,0.77
62905,1,0.68
62906,1,0.23
62907,1,0.21
62908,1,0.21
62909,0,0.3
62910,0,0.06
62911,0,0.02
62912,0,0.01
62913,0,0.01
62914,0,0.01
62915,0,0.04
62916,0,0.06
62917,0,0.1
62918,0,0.08
62919,0,0.17
62920,0,0.11
62921,0,0.07
62972,0,0.27
62973,0,0.24
62974,0,0.19
62975,0,0.13
62976,0,0.13
62977,0,0.07
62978,0,0.06
62979,0,0.06
62980,0,0.09
62981,0,0.24
62982,1,0.36
62983,1,0.46
62984,1,0.66
62985,1,0.79
62986,1,0.77
62987,1,0.39
62988,0,0.4
62989,1,0.25
62990,0,0.19
62991,0,0.13
62992,0,0.02
62993,0,0.02
62994,0,0
62995,0,0
62996,0,0.02
62997,0,0.05
62998,0,0.11
62999,0,0.09
63000,0,0.11
63001,0,0.1
63002,0,0.06
63003,0,0.11
63053,0,0.27
63054,0,0.22
63055,0,0.15
63056,0,0.13
63057,0,0.08
63058,0,0.06
63059,0,0.05
63060,0,0.04
63061,0,0.09
63062,0,0.32
63063,1,0.37
63064,1,0.64
63065,1,0.71
63066,1,0.76
63067,1,0.56
63068,0,0.41
63069,0,0.53
63070,1,0.25
63071,0,0.11
63072,0,0.03
63074,0,0
63075,0,0
63076,0,0
63077,0,0.07
63078,0,0.09
63079,0,0.11
63080,0,0.21
63081,0,0.17
63082,0,0.09
63083,0,0.1
63134,0,0.28
63135,0,0.24
63136,0,0.2
63137,0,0.15
63138,0,0.11
63139,0,0.05
63140,0,0.04
63141,0,0.04
63142,0,0.06
63143,0,0.06
63145,1,0.43
63146,1,0.65
63147,1,0.74
63148,1,0.87
63149,1,0.43
63150,0,0.58
63151,0,0.23
63152,0,0.12
63153,0,0.03
63154,0,0.01
63155,0,0
63156,0,0.02
63157,0,0.01
63158,0,0.02
63159,0,0.13
63160,0,0.19
63161,0,0.14
63162,0,0.2
63163,0,0.09
63164,0,0.1
63165,0,0.11
63216,0,0.24
63217,0,0.2
63218,0,0.16
63219,0,0.11
63220,0,0.06
63221,0,0.04
63222,0,0.05
63223,0,0.05
63226,1,0.36
63227,1,0.67
63228,1,0.74
63229,1,0.83
63230,1,0.36
63231,0,0.58
63232,0,0.4
63233,0,0.27
63234,0,0.02
63235,0,0
63236,0,0.01
63237,0,0
63238,0,0
63239,0,0.01
63240,0,0.07
63241,0,0.19
63242,0,0.14
63243,0,0.12
63244,0,0.18
63245,0,0.11
63246,0,0.11
63296,0,0.26
63297,0,0.22
63298,0,0.16
63299,0,0.12
63300,0,0.05
63301,0,0.06
63302,0,0.04
63307,1,0.51
63308,1,0.68
63309,1,0.82
63310,1,0.22
63311,1,0.05
63312,0,0.32
63313,0,0.26
63314,0,0.04
63315,0,0.01
63316,0,0
63317,0,0.01
63318,0,0
63319,0,0.03
63320,0,0.04
63321,0,0.09
63322,0,0.1
63323,0,0.14
63324,0,0.22
63325,0,0.14
63326,0,0.11
63327,0,0.11
63378,0,0.27
63379,0,0.19
63380,0,0.15
63381,0,0.04
63382,0,0.05
63383,0,0.05
63389,1,0.63
63390,1,0.82
63391,1,0.47
63392,1,0.14
63393,0,0.03
63394,0,0.25
63395,0,0.03
63396,0,0.01
63397,0,0
63398,0,0.02
63399,0,0
63400,0,0.04
63401,0,0.05
63402,0,0.09
63403,0,0.09
63404,0,0.11
63405,0,0.18
63406,0,0.17
63407,0,0.13
63408,0,0.11
63459,0,0.25
63460,0,0.21
63461,0,0.15
63462,0,0.04
63463,0,0.05
63470,1,0.49
63471,1,0.78
63472,1,0.47
63473,1,0.03
63474,1,0.05
63475,0,0.22
63476,0,0.09
63477,0,0
63478,0,0
63479,0,0
63480,0,0
63481,0,0.03
63482,0,0.06
63483,0,0.1
63484,0,0.15
63485,0,0.11
63486,0,0.13
63487,0,0.16
63488,0,0.14
63489,0,0.12
63490,0,0.09
63540,0,0.24
63541,0,0.19
63542,0,0.12
63543,0,0.04
63550,1,0.37
63551,1,0.44
63552,1,0.47
63553,1,0.17
63554,1,0.01
63555,0,0.02
63556,0,0.06
63557,0,0
63558,0,0.01
63559,0,0
63560,0,0
63561,0,0.01
63562,0,0.08
63563,0,0.07
63564,0,0.12
63565,0,0.1
63566,0,0.07
63567,0,0.2
63568,0,0.17
63569,0,0.12
63570,0,0.11
63621,0,0.39
63622,0,0.22
63623,0,0.13
63625,0,0.05
63632,1,0.36
63633,1,0.26
63634,1,0.27
63635,1,0.04
63636,0,0.01
63637,0,0.03
63638,0,0
63639,0,0.01
63640,0,0
63641,0,0
63642,0,0
63643,0,0.03
63644,0,0.1
63645,0,0.1
63646,0,0.03
63647,0,0.06
63648,0,0.17
63649,0,0.13
63650,0,0.15
63651,0,0.13
63652,0,0.09
63703,0,0.23
63704,0,0.16
63707,0,0.07
63713,1,0.37
63714,1,0.26
63715,1,0.15
63716,1,0.05
63717,1,0.02
63718,0,0
63719,0,0.03
63720,0,0
63721,0,0.01
63722,0,0.01
63723,0,0
63724,0,0.01
63725,0,0.01
63726,0,0.08
63727,0,0.02
63728,0,0
63729,0,0.12
63730,0,0.13
63731,0,0.18
63732,0,0.11
63733,0,0.09
63783,0,0.4
63784,0,0.22
63785,0,0.13
63793,1,0.24
63794,1,0.47
63795,1,0.06
63796,1,0
63797,1,0.02
63798,0,0.02
63799,0,0.02
63800,0,0.02
63801,0,0.03
63802,0,0
63803,0,0.03
63804,0,0.02
63805,0,0.01
63806,0,0.01
63807,0,0.01
63808,0,0
63809,0,0.08
63810,0,0.04
63811,0,0.13
63812,0,0.14
63813,0,0.13
63814,0,0.07
63865,0,0.23
63866,0,0.15
63873,1,0.29
63874,1,0.23
63875,1,0.19
63876,1,0.07
63877,1,0.03
63878,1,0.01
63879,1,0.02
63880,0,0.04
63881,0,0.05
63882,0,0
63883,0,0
63884,0,0.02
63885,0,0.03
63886,0,0.01
63887,0,0
63888,0,0.01
63889,0,0
63890,0,0.06
63894,0,0.15
63895,0,0.12
63946,0,0.38
63947,0,0.23
63948,0,0.13
63954,1,0.25
63955,1,0.34
63956,1,0.26
63957,1,0.04
63958,1,0.02
63959,1,0.01
63960,0,0.01
63961,0,0.01
63962,0,0.03
63963,0,0.03
63964,0,0
63965,0,0.03
63967,0,0.1
63968,0,0.01
63969,0,0.01
63970,0,0
63971,0,0.02
63976,0,0.12
64027,0,0.25
64028,0,0.14
64034,1,0.27
64035,1,0.31
64036,1,0.27
64037,1,0.06
64038,1,0.02
64039,1,0.01
64040,1,0.06
64041,0,0.02
64042,0,0
64043,0,0
64044,0,0.02
64045,0,0.04
64048,0,0.08
64049,0,0.01
64050,0,0.02
64051,0,0.03
64056,0,0.15
64109,0,0.23
64110,0,0.12
64115,1,0.19
64116,1,0.26
64117,1,0.18
64118,1,0.04
64119,1,0.06
64120,1,0.01
64121,1,0.03
64122,0,0.02
64123,0,0.03
64124,0,0.05
64125,0,0.01
64126,0,0.02
64127,0,0.15
64131,0,0.06
64191,0,0.17
64196,1,0.21
64197,1,0.25
64198,1,0.15
64199,1,0.09
64200,1,0.05
64201,1,0.02
64202,0,0.01
64203,0,0.01
64204,0,0.04
64205,0,0.04
64206,0,0
64207,0,0.01
64208,0,0.02
64272,0,0.13
64276,1,0.17
64277,1,0.15
64278,1,0.18
64279,1,0.04
64280,0,0.07
64281,1,0
64282,1,0.01
64283,0,0.01
64284,0,0.01
64285,0,0.03
64286,0,0.01
64287,0,0.04
64288,0,0.02
64293,0,0.09
64358,1,0.24
64359,1,0.13
64360,1,0.05
64361,1,0.08
64362,0,0.02
64363,0,0
64364,0,0
64365,0,0.03
64366,0,0.06
64367,0,0.01
64368,0,0.04
64369,0,0.05
64439,1,0.18
64440,1,0.12
64441,1,0.03
64442,1,0.04
64443,0,0
64444,0,0
64445,0,0.01
64446,0,0
64447,0,0
64448,0,0.05
64449,0,0.02
64450,0,0.05
64451,0,0.05
64519,1,0.11
64520,1,0.17
64521,1,0.14
64522,1,0.04
64523,1,0.01
64524,0,0.01
64525,0,0.02
64526,0,0
64527,0,0
64528,0,0.04
64529,0,0.03
64530,0,0.1
64531,0,0.03
64601,1,0.17
64602,1,0.18
64603,1,0.03
64604,1,0.02
64605,0,0
64606,0,0.01
64607,0,0
64608,0,0
64609,0,0.08
64610,0,0.09
64611,0,0.11
64612,0,0.04
64682,1,0.25
64683,1,0.23
64684,1,0.11
64685,1,0.04
64686,0,0
64687,0,0.02
64688,0,0
64689,0,0
64690,0,0
64691,0,0.08
64692,0,0.09
64693,0,0.08
64694,0,0.05
64763,1,0.28
64764,1,0.24
64765,1,0.03
64766,1,0.01
64767,0,0.01
64768,0,0
64769,0,0
64770,0,0.08
64771,0,0.11
64772,0,0.07
64773,0,0.1
64774,0,0.04
64844,1,0.27
64845,1,0.28
64846,1,0.12
64847,1,0.02
64848,1,0
64849,0,0
64850,0,0
64851,0,0.1
64852,0,0.12
64853,0,0.09
64854,0,0.08
64855,0,0.08
64856,0,0.07
64926,1,0.3
64927,1,0.27
64928,1,0.03
64929,1,0.02
64930,0,0.02
64931,0,0.02
64932,0,0.01
64933,0,0.12
64934,0,0.11
64935,0,0.08
64936,0,0.06
64937,0,0.02
65007,1,0.28
65008,1,0.12
65009,1,0.01
65010,1,0.01
