"HID","bayesmean-orig","bayesmed-orig"
1955,0.0339155022924834,-0.00156624241039693
1956,0.00264636056945053,-2.16262304844243e-05
1957,3.02863524357627e-05,-2.90680162418137e-07
1958,4.47858721744478e-06,-5.31308526021257e-08
1959,8.90742233490095e-07,-1.25238432960412e-08
1960,2.10405116815798e-07,-2.80160818570039e-09
1961,1.51323548950482e-08,-1.17890085225976e-10
1962,6.09373036678212e-11,-3.7092129720164e-14
1963,6.12785012845812e-13,3.45717190062494e-15
1964,4.07886927827396e-13,2.21697101788273e-15
1965,2.06702115471812e-13,1.31459729644369e-15
1966,2.2713435911432e-13,9.73908447667459e-16
1967,3.13578523532067e-13,1.43511191477826e-16
1996,-2.21851310993285e-16,-2.22044408771651e-16
1997,-2.20537547835773e-16,-2.22040506527034e-16
1998,-2.21117261371909e-16,-2.22042614009076e-16
1999,-2.20905914728508e-16,-2.22043096279609e-16
2000,-2.21823485139821e-16,-2.22044333758199e-16
2001,-2.21846042452693e-16,-2.22044395034042e-16
2002,-2.21474526406668e-16,-2.22044195446294e-16
2031,-0.346196084667693,-0.029116496020425
2032,-0.523322701918593,-0.671974832625423
2034,0.0529801584120835,-0.00633064832371791
2035,0.0511147773876043,-0.00679000489730405
2036,0.0267626124540426,-0.000706914807317627
2037,0.000329634155496326,-2.35972287793807e-06
2038,8.45407715971001e-06,-8.41206963775276e-08
2039,2.14606853427812e-06,-2.77899835464654e-08
2040,4.89976495094011e-07,-6.9343067934743e-09
2041,1.16946763018042e-07,-1.44263306527885e-09
2042,2.00295093281692e-09,-9.78317215233661e-12
2043,1.08151125555131e-11,6.06305980546373e-14
2044,3.29739305625856e-13,1.8796904389614e-15
2045,2.74923475755584e-13,1.46471160352758e-15
2046,1.3089696676849e-13,7.90587526761829e-16
2047,1.38952010962164e-13,2.25921227990942e-16
2076,-2.21855112134914e-16,-2.22044506628363e-16
2077,-2.18910104079177e-16,-2.22035714038188e-16
2078,-2.20259539562985e-16,-2.22039777417642e-16
2079,-2.20963589312211e-16,-2.22042627046916e-16
2080,-2.21224280241612e-16,-2.22043392835764e-16
2081,-2.21862729152048e-16,-2.22044338124947e-16
2082,-2.21924448096671e-16,-2.22044432032776e-16
2083,-2.21369855391049e-16,-2.22043937334684e-16
2084,-2.20521106461366e-16,-2.22043992354271e-16
2085,-2.20540017670122e-16,-2.22044573781396e-16
2113,-0.455227337605974,-0.270698998866745
2114,-0.571719886203961,-0.831234945410757
2115,0.0613456681326379,-0.0398265381180854
2116,0.0542918356401227,-0.00899985831584763
2117,0.04804103192841,-0.00466850008331278
2118,0.0106949930005244,-0.000103060790255087
2119,5.73336286999139e-05,-3.44460322900588e-07
2120,4.46383597381201e-06,-4.22165942634499e-08
2121,1.40960257727127e-06,-1.84235361034177e-08
2122,2.56098208726178e-07,-3.68088094010363e-09
2123,2.96674040842118e-08,-3.00108285553667e-10
2124,2.13807435204226e-10,-3.6996084298759e-13
2125,1.61446707099962e-12,1.04317851378575e-14
2126,2.8575405947586e-13,1.56050639915783e-15
2127,1.06901333301686e-13,5.16633090680035e-16
2128,7.85422263874311e-14,2.40470392153673e-16
2129,1.50206618781751e-13,3.54166726642696e-18
2158,-2.13534191307885e-16,-2.22022519729104e-16
2159,-2.15611539739512e-16,-2.22025406407912e-16
2160,-2.21276691509576e-16,-2.22042935156408e-16
2161,-2.21220331040341e-16,-2.22043095963172e-16
2162,-2.21540011935054e-16,-2.22043745571265e-16
2163,-2.21969785227223e-16,-2.22044472505389e-16
2164,-2.21902107803381e-16,-2.22044371464384e-16
2165,-2.2113187132328e-16,-2.22043572482483e-16
2166,-2.20582706716487e-16,-2.22044266914819e-16
2195,-0.525136301244665,-0.681332522427468
2196,-0.146078370259324,-0.328542584080221
2197,0.0471204999899273,-0.00663928889635806
2198,0.0601735208535525,-0.0187465798249644
2199,0.0310520670795614,-0.000850064332078078
2200,0.000411188607594076,-2.03256158760773e-06
2201,1.2149610852766e-05,-8.09326486272644e-08
2202,3.59364671141234e-06,-3.75778472441538e-08
2203,7.16793058357166e-07,-9.63637204815968e-09
2204,1.26348079249546e-07,-1.57937360910347e-09
2205,5.89290786585753e-09,-4.57324849188039e-11
2206,6.73204570189365e-11,-2.75034418742651e-14
2207,1.09097849992909e-12,6.98952427162669e-15
2208,2.76097169723959e-13,1.59060532549687e-15
2209,4.43031570136963e-14,9.1740534729067e-17
2210,5.53936813702484e-14,-1.1937504601755e-17
2235,-2.2203434493309e-16,-2.22044604705817e-16
2236,-2.22044538552124e-16,-2.2204460492395e-16
2239,-2.10726058600962e-16,-2.22013841885543e-16
2240,-1.99089955875615e-16,-2.21966665065275e-16
2241,-2.21152338097709e-16,-2.22042385382039e-16
2242,-2.21658895893933e-16,-2.22043869568705e-16
2243,-2.21503745235407e-16,-2.22043595340518e-16
2244,-2.21850125737314e-16,-2.22044243490963e-16
2245,-2.22016118691127e-16,-2.2204454303909e-16
2246,-2.21900090817524e-16,-2.220443053752e-16
2247,-2.20643600122812e-16,-2.22042487927451e-16
2276,-0.626476214233523,-0.948678607719517
2277,0.003091151401548,-0.139367844076132
2278,0.0592668397540816,-0.0261761646126388
2279,0.0611185287007837,-0.0163784252654835
2280,0.0129982733721134,-9.55162252443122e-05
2281,2.18592582219981e-05,-7.63710633240464e-08
2282,9.3897256879307e-06,-6.10580410385352e-08
2283,2.85629895301708e-06,-3.16322172430478e-08
2284,2.46675101356818e-07,-3.11204289925684e-09
2285,2.35418322451988e-08,-2.52851343333303e-10
2286,1.28397273347668e-09,-6.50833084897712e-12
2287,1.35635557472331e-11,9.64812611855104e-14
2288,5.93409478512588e-13,3.92583933664707e-15
2289,9.6333824502832e-14,4.22749029427608e-16
2290,3.27726631491513e-14,-2.8531588180796e-17
2291,5.44395505642583e-14,-7.5250996252036e-17
2315,-2.21688368157436e-16,-2.22044583913253e-16
2316,-2.22044217850573e-16,-2.22044604911914e-16
2317,-2.22043907851653e-16,-2.22044604909487e-16
2319,-2.18502630876211e-16,-2.22037196587839e-16
2320,-1.60925211698074e-16,-2.21782536894779e-16
2321,-2.19066777255462e-16,-2.22036856174879e-16
2322,-2.21854211180299e-16,-2.2204419324362e-16
2323,-2.21912800097333e-16,-2.2204433262162e-16
2324,-2.21636479545114e-16,-2.22043794732807e-16
2325,-2.21996410423179e-16,-2.22044500344002e-16
2326,-2.22024274832162e-16,-2.22044555423561e-16
2327,-2.21831058346237e-16,-2.22044094902098e-16
2328,-2.19452660988605e-16,-2.22040375404362e-16
2329,-2.13532875843437e-16,-2.22041180414487e-16
2330,-1.7299210562618e-16,-2.22036727500233e-16
2358,-0.16671960006547,-0.352022125297056
2359,0.0580372488766589,-0.0397596391004708
2361,0.0352632059461253,-0.00109132342678928
2362,0.00228135588433366,-9.19939819655077e-06
2363,3.72559148250596e-05,-1.57913745559636e-07
2364,5.98433248431554e-06,-4.27357158700767e-08
2365,1.18622131914151e-06,-1.25270152343743e-08
2366,5.38293292430962e-08,-6.25692408673569e-10
2367,8.84506612368069e-09,-9.19209629979004e-11
2368,1.82281236958709e-10,-3.1574870650728e-13
2369,5.9384501930569e-12,4.43769846497948e-14
2370,3.99647023689664e-13,2.57214200920883e-15
2371,2.86848858874463e-14,-2.3202903268781e-17
2372,2.87613343170258e-14,-7.02805804572e-17
2396,-2.1732983945043e-16,-2.220444065274e-16
2397,-2.2194626857668e-16,-2.22044598167655e-16
2398,-2.22044418906058e-16,-2.22044604920834e-16
2400,-2.19339759332689e-16,-2.22039993552104e-16
2401,-1.81156578183112e-16,-2.21857210912972e-16
2402,-2.06726981375138e-16,-2.21997034363046e-16
2403,-2.21743800083273e-16,-2.22043929076617e-16
2404,-2.22019114514045e-16,-2.22044547047579e-16
2405,-2.21956049578801e-16,-2.22044401145173e-16
2406,-2.21958435203956e-16,-2.22044405404296e-16
2407,-2.22029147441663e-16,-2.22044568502809e-16
2408,-2.220334943279e-16,-2.22044574556785e-16
2409,-2.21808516669729e-16,-2.22043967826719e-16
2410,-2.19373022911513e-16,-2.22040122608756e-16
2411,-2.04818445596425e-16,-2.22025473713274e-16
2440,-0.086832212311486,-0.255286936163298
2441,0.012360765778512,-0.124419694524036
2442,0.063382607652252,-0.0407364309385283
2443,0.0230112346215415,-0.00021923841939146
2444,0.000265569817273813,-9.32312482407328e-07
2445,2.12924562565131e-05,-1.2025346115905e-07
2446,2.70532048682819e-06,-2.2499108808133e-08
2447,1.69588441620132e-07,-1.79772229673207e-09
2448,2.87478092684955e-08,-3.41521699486907e-10
2449,3.52004401631615e-09,-2.75529844065166e-11
2450,9.28848007815294e-11,-5.9240511566574e-14
2451,5.09028378676075e-12,4.03012040223734e-14
2452,7.90251352492488e-14,3.31657942645766e-16
2453,2.24399275847751e-14,-5.8079428670184e-17
2454,4.66839799707247e-14,-7.7699572344987e-17
2477,-2.19638859506358e-16,-2.22044567798962e-16
2478,-2.20622300902911e-16,-2.22044495741541e-16
2479,-2.22044337576927e-16,-2.2204460491451e-16
2480,-2.21670670703663e-16,-2.22044591246456e-16
2481,-2.04057314217265e-16,-2.22032948739523e-16
2482,-2.08562584043015e-16,-2.21991727700374e-16
2483,-2.03867002314661e-16,-2.21981537533776e-16
2484,-2.19557008163957e-16,-2.22037891968218e-16
2485,-2.22030778391551e-16,-2.22044572842335e-16
2486,-2.22033487202461e-16,-2.22044579090514e-16
2487,-2.22028897443381e-16,-2.2204456732157e-16
2488,-2.22031207165365e-16,-2.22044571480773e-16
2489,-2.22039358098489e-16,-2.22044591108548e-16
2490,-2.22032918860214e-16,-2.22044567881812e-16
2491,-2.21600359854853e-16,-2.22043031906858e-16
2492,-2.1703763271681e-16,-2.22030742486496e-16
2493,-2.02905571069206e-16,-2.22018854618556e-16
2494,-9.6442401102506e-17,-2.22015802228701e-16
2521,-0.308623759489012,-0.521481825025652
2522,0.00451371622635099,-0.140108472331276
2523,0.0663199743567398,-0.0267310233915149
2524,0.0137677371019859,-8.10243351829887e-05
2525,0.000113696355387673,-4.07859169265485e-07
2526,3.80952197099023e-05,-2.39432607851759e-07
2527,7.7397210863823e-07,-6.06215396669764e-09
2528,4.4510372024762e-08,-4.6817226184205e-10
2529,1.55351251639075e-08,-1.7341131890409e-10
2530,1.3524584420585e-09,-7.33160435513843e-12
