"HID","median_probs","mean_probs","cilow","cihigh","cisize","standarddev"
58034,0,0.284,0,1,1,0.451162440311189
58035,0,0.304,0,1,1,0.460212772308414
58036,0,0.375,0,1,1,0.48436516143258
58037,0,0.324,0,1,1,0.468234175646378
58038,0,0.293,0,1,1,0.45536618051669
58039,0,0.313,0,1,1,0.463946382943381
58040,0,0.302,0,1,1,0.45935499018407
58041,0,0.315,0,1,1,0.464748309293311
58042,0,0.371,0,1,1,0.483314175865547
58043,0,0.481,0,1,1,0.499888876540466
58044,1,0.532,0,1,1,0.499224624017311
58045,1,0.653,0,1,1,0.476253942574566
58046,1,0.758,0,1,1,0.428508599236491
58047,1,0.831,0,1,1,0.374939434548541
58048,1,0.86,0,1,1,0.347160655202344
58049,1,0.89,0,1,1,0.313046319253234
58050,1,0.922,0,1,1,0.268305773303498
58051,1,0.777,0,1,1,0.416466618643613
58052,1,0.757,0,1,1,0.429109700583819
58053,1,0.798,0,1,1,0.401693113405442
58054,1,0.768,0,1,1,0.422320203582962
58055,1,0.709,0,1,1,0.454450795494436
58057,1,0.592,0,1,1,0.491709037722287
58058,1,0.546,0,1,1,0.498128630106855
58059,1,0.501,0,1,1,0.500249187155011
58060,1,0.534,0,1,1,0.499092269117739
58061,1,0.526,0,1,1,0.499573391578829
58062,1,0.507,0,1,1,0.50020116073556
58063,1,0.521,0,1,1,0.499808772240753
58064,0,0.452,0,1,1,0.497939699104163
58065,0,0.356,0,1,1,0.479054791744633
58066,0,0.276,0,1,1,0.447240454368815
58067,0,0.244,0,1,1,0.429707631592282
58068,0,0.222,0,1,1,0.415799096787005
58069,0,0.235,0,1,1,0.424210979295627
58070,0,0.173,0,1,1,0.37843653921657
58071,0,0.147,0,1,1,0.354283102217022
58072,0,0.112,0,1,1,0.315524255098646
58073,0,0.064,0,1,1,0.244875404979683
58074,0,0.054,0,1,1,0.226130792098589
58075,0,0.049,0,1,1,0.215976030257169
58076,0,0.042,0,1,1,0.200689502157627
58077,0,0.056,0,1,1,0.230036772966665
58078,0,0.059,0,1,1,0.235742602375079
58111,0,0.075,0,1,1,0.263523138347365
58112,0,0.1,0,1,1,0.300150112593832
58113,0,0.137,0,1,1,0.344019402576874
58114,0,0.158,0,1,1,0.364923511395428
58115,0,0.25,0,1,1,0.433229370758364
58116,0,0.297,0,1,1,0.457165178026498
58117,0,0.362,0,1,1,0.480819287453392
58118,0,0.345,0,1,1,0.475606140836303
58119,0,0.354,0,1,1,0.478448443317473
58120,0,0.346,0,1,1,0.475931203547856
58121,0,0.319,0,1,1,0.466322266738847
58122,0,0.34,0,1,1,0.47394580346768
58123,0,0.402,0,1,1,0.490547282773676
58124,0,0.413,0,1,1,0.492619197427053
58125,1,0.529,0,1,1,0.499408058013093
58126,1,0.571,0,1,1,0.495180981262613
58127,1,0.731,0,1,1,0.443661848524116
58128,1,0.829,0,1,1,0.376697359827357
58129,1,0.916,0,1,1,0.277526613176144
58130,1,0.903,0,1,1,0.296105857217784
58131,1,0.927,0,1,1,0.260266668512775
58132,1,0.848,0,1,1,0.359200535947575
58133,1,0.788,0,1,1,0.408929362143663
58134,1,0.793,0,1,1,0.40535825551642
58135,1,0.816,0,1,1,0.387678080750375
58136,1,0.769,0,1,1,0.421683313419937
58137,1,0.676,0,1,1,0.468234175646378
58138,1,0.611,0,1,1,0.487767277415077
58139,1,0.577,0,1,1,0.494282626960846
58140,1,0.547,0,1,1,0.498035178515573
58141,1,0.512,0,1,1,0.500106094849989
58142,1,0.539,0,1,1,0.49872610491905
58143,0,0.423,0,1,1,0.494282626960846
58144,1,0.562,0,1,1,0.496389365722517
58145,1,0.549,0,1,1,0.497842190705897
58146,0,0.499,0,1,1,0.500249187155011
58147,0,0.354,0,1,1,0.478448443317473
58148,0,0.306,0,1,1,0.461060274342278
58149,0,0.239,0,1,1,0.426686138819931
58150,0,0.242,0,1,1,0.428508599236491
58151,0,0.213,0,1,1,0.409632516774241
58152,0,0.17,0,1,1,0.375820756799357
58153,0,0.144,0,1,1,0.351265408754388
58154,0,0.081,0,1,1,0.272971634998059
58155,0,0.058,0,1,1,0.233860408557521
58156,0,0.058,0,1,1,0.233860408557521
58157,0,0.053,0,1,1,0.224145580463326
58158,0,0.053,0,1,1,0.224145580463326
58159,0,0.062,0,1,1,0.241276219744537
58192,0,0.091,0,1,1,0.287753022228789
58193,0,0.13,0,1,1,0.336471712352188
58194,0,0.139,0,1,1,0.346119630761965
58195,0,0.231,0,1,1,0.421683313419937
58196,0,0.279,0,1,1,0.448731947113597
58197,0,0.306,0,1,1,0.461060274342278
58198,0,0.369,0,1,1,0.482775384699833
58199,0,0.392,0,1,1,0.488440963243844
58200,0,0.365,0,1,1,0.481671056850011
58201,0,0.337,0,1,1,0.472921404310119
58202,0,0.348,0,1,1,0.476574362637273
58203,0,0.41,0,1,1,0.492079406338187
58204,0,0.415,0,1,1,0.492968577110162
58205,0,0.455,0,1,1,0.498220055019088
58206,1,0.55,0,1,1,0.497742652128334
58207,1,0.648,0,1,1,0.477832946043201
58208,1,0.825,0,1,1,0.380157229997694
58209,1,0.869,0,1,1,0.337569182469243
58210,1,0.92,0,1,1,0.271428947744476
58211,1,0.893,0,1,1,0.309267920493941
58212,1,0.913,0,1,1,0.281976081451088
58213,1,0.824,0,1,1,0.381010720543621
58214,1,0.807,0,1,1,0.394850486775573
58215,1,0.82,0,1,1,0.384379692163553
58216,1,0.813,0,1,1,0.390106630529633
58217,1,0.748,0,1,1,0.434378503939461
58218,1,0.628,0,1,1,0.483580241376599
58219,1,0.601,0,1,1,0.489937790988855
58220,1,0.562,0,1,1,0.496389365722517
58221,1,0.538,0,1,1,0.49880337288836
58222,0,0.494,0,1,1,0.500214168346134
58223,1,0.508,0,1,1,0.500186151533793
58224,1,0.501,0,1,1,0.500249187155011
58225,1,0.582,0,1,1,0.49347696959384
58226,1,0.604,0,1,1,0.489309128694145
58227,0,0.43,0,1,1,0.495323475463606
58228,0,0.337,0,1,1,0.472921404310119
58229,0,0.291,0,1,1,0.454450795494436
58230,0,0.253,0,1,1,0.434948479914783
58231,0,0.31,0,1,1,0.462724663395106
58232,0,0.203,0,1,1,0.402433787041984
58233,0,0.135,0,1,1,0.341894562536306
58234,0,0.103,0,1,1,0.304110972316823
58235,0,0.069,0,1,1,0.253580960056751
58236,0,0.052,0,1,1,0.222138122224316
58237,0,0.055,0,1,1,0.228094337998616
58238,0,0.061,0,1,1,0.239450070654273
58239,0,0.06,0,1,1,0.237605674293474
58240,0,0.061,0,1,1,0.239450070654273
58274,0,0.124,0,1,1,0.32974646735444
58275,0,0.119,0,1,1,0.323950527000565
58276,0,0.15,0,1,1,0.357250091151322
58277,0,0.279,0,1,1,0.448731947113597
58278,0,0.312,0,1,1,0.463541660340115
58279,0,0.414,0,1,1,0.492794933868893
58280,0,0.434,0,1,1,0.495872856577056
58281,0,0.383,0,1,1,0.486361539955153
58282,0,0.387,0,1,1,0.487307365497864
58283,0,0.383,0,1,1,0.486361539955153
58284,0,0.438,0,1,1,0.496389365722517
58285,0,0.475,0,1,1,0.499624483612067
58286,0,0.452,0,1,1,0.497939699104163
58287,1,0.511,0,1,1,0.500129112459102
58288,1,0.569,0,1,1,0.495463908357092
58289,1,0.698,0,1,1,0.45935499018407
58290,1,0.869,0,1,1,0.337569182469243
58291,1,0.891,0,1,1,0.311795151046671
58292,1,0.918,0,1,1,0.274502006097135
58293,1,0.912,0,1,1,0.283436653127884
58294,1,0.849,0,1,1,0.358228038164697
58295,1,0.8,0,1,1,0.400200150125109
58296,1,0.841,0,1,1,0.36585906146063
58297,1,0.842,0,1,1,0.364923511395428
58298,1,0.798,0,1,1,0.401693113405442
58299,1,0.693,0,1,1,0.461480188051409
58300,1,0.637,0,1,1,0.481105458774334
58301,1,0.627,0,1,1,0.483844091733179
58302,1,0.551,0,1,1,0.497641082153239
58303,0,0.496,0,1,1,0.500234179394246
58304,0,0.481,0,1,1,0.499888876540466
58305,1,0.509,0,1,1,0.50016914056064
58306,1,0.566,0,1,1,0.495872856577056
58307,1,0.58,0,1,1,0.49380547166252
58308,1,0.52,0,1,1,0.499849827298009
58309,0,0.393,0,1,1,0.488661221901012
58310,0,0.294,0,1,1,0.455819889618445
58311,0,0.284,0,1,1,0.451162440311189
58312,0,0.28,0,1,1,0.449223554371097
58313,0,0.246,0,1,1,0.430894035314565
58314,0,0.151,0,1,1,0.358228038164697
58315,0,0.129,0,1,1,0.33536766610911
58316,0,0.092,0,1,1,0.289170571842329
58317,0,0.073,0,1,1,0.260266668512775
58318,0,0.054,0,1,1,0.226130792098589
58319,0,0.061,0,1,1,0.239450070654273
58320,0,0.055,0,1,1,0.228094337998616
58321,0,0.073,0,1,1,0.260266668512775
58356,0,0.137,0,1,1,0.344019402576874
58357,0,0.169,0,1,1,0.374939434548541
58358,0,0.247,0,1,1,0.431482534034898
58359,0,0.287,0,1,1,0.452587931606484
58360,0,0.423,0,1,1,0.494282626960846
58361,0,0.467,0,1,1,0.49915945364198
58362,0,0.415,0,1,1,0.492968577110162
58363,0,0.368,0,1,1,0.48250265160806
58364,0,0.437,0,1,1,0.496263314458441
58365,1,0.501,0,1,1,0.500249187155011
58366,0,0.456,0,1,1,0.498309454367778
58367,0,0.485,0,1,1,0.500025024398804
58368,1,0.505,0,1,1,0.50022517452166
58369,1,0.528,0,1,1,0.499465179432426
58370,1,0.64,0,1,1,0.480240180150131
58371,1,0.812,0,1,1,0.390907672998125
58372,1,0.881,0,1,1,0.323950527000565
58373,1,0.913,0,1,1,0.281976081451088
58374,1,0.894,0,1,1,0.307991653878573
58375,1,0.893,0,1,1,0.309267920493941
58376,1,0.839,0,1,1,0.367714854492192
58377,1,0.842,0,1,1,0.364923511395428
58378,1,0.866,0,1,1,0.340822769427396
58379,1,0.832,0,1,1,0.374053359717455
58380,1,0.757,0,1,1,0.429109700583819
58381,1,0.67,0,1,1,0.470448000656099
58382,1,0.642,0,1,1,0.479652026021017
58383,1,0.539,0,1,1,0.49872610491905
58384,1,0.535,0,1,1,0.499023069631078
58385,0,0.45,0,1,1,0.497742652128334
58386,0,0.482,0,1,1,0.499925920438144
58387,1,0.518,0,1,1,0.499925920438144
58388,1,0.564,0,1,1,0.496135213576047
58389,1,0.53,0,1,1,0.499348925451281
58390,0,0.43,0,1,1,0.495323475463606
58391,0,0.335,0,1,1,0.472226638382459
58392,0,0.307,0,1,1,0.461480188051409
58393,0,0.302,0,1,1,0.45935499018407
58394,0,0.281,0,1,1,0.449712398362822
58395,0,0.205,0,1,1,0.403903624814309
58396,0,0.164,0,1,1,0.370460849809047
58397,0,0.145,0,1,1,0.352277020396022
58398,0,0.087,0,1,1,0.281976081451088
58399,0,0.067,0,1,1,0.250147103868051
58400,0,0.056,0,1,1,0.230036772966665
58401,0,0.066,0,1,1,0.248406331855099
58402,0,0.062,0,1,1,0.241276219744537
58437,0,0.175,0,1,1,0.380157229997694
58438,0,0.226,0,1,1,0.418448442581758
58439,0,0.253,0,1,1,0.434948479914783
58440,0,0.369,0,1,1,0.482775384699833
58441,0,0.477,0,1,1,0.499720642680209
58442,0,0.412,0,1,1,0.492441365543654
58443,0,0.416,0,1,1,0.493140129362017
58444,0,0.433,0,1,1,0.495738597202958
58445,0,0.489,0,1,1,0.500129112459102
58446,1,0.518,0,1,1,0.499925920438144
58447,0,0.46,0,1,1,0.498646817545895
58448,1,0.545,0,1,1,0.498220055019088
58449,1,0.507,0,1,1,0.50020116073556
58450,1,0.555,0,1,1,0.497214463005877
58451,1,0.709,0,1,1,0.454450795494436
58452,1,0.823,0,1,1,0.381859682104326
58453,1,0.892,0,1,1,0.310535718448671
58454,1,0.903,0,1,1,0.296105857217784
58455,1,0.899,0,1,1,0.301479501608136
58456,1,0.876,0,1,1,0.32974646735444
58457,1,0.867,0,1,1,0.339744648856206
58458,1,0.86,0,1,1,0.347160655202344
58459,1,0.872,0,1,1,0.334256978577453
58460,1,0.8,0,1,1,0.400200150125109
58461,1,0.733,0,1,1,0.44261372200476
58462,1,0.663,0,1,1,0.472921404310119
58463,1,0.624,0,1,1,0.484622387905118
58464,1,0.556,0,1,1,0.497102716861527
58465,0,0.465,0,1,1,0.499023069631078
58466,1,0.536,0,1,1,0.498951854343636
58467,0,0.487,0,1,1,0.500081074508005
58468,1,0.535,0,1,1,0.499023069631078
58469,1,0.545,0,1,1,0.498220055019088
58470,1,0.515,0,1,1,0.500025024398804
58471,0,0.427,0,1,1,0.494889801790172
58472,0,0.335,0,1,1,0.472226638382459
58473,0,0.303,0,1,1,0.459785169837395
58474,0,0.325,0,1,1,0.468609213091884
58475,0,0.252,0,1,1,0.434378503939461
58476,0,0.259,0,1,1,0.438304815295373
58477,0,0.167,0,1,1,0.373162498451077
58478,0,0.111,0,1,1,0.314289321768618
58479,0,0.07,0,1,1,0.255274685711618
58480,0,0.071,0,1,1,0.256953351846254
58481,0,0.057,0,1,1,0.231958627355839
58482,0,0.058,0,1,1,0.233860408557521
58483,0,0.071,0,1,1,0.256953351846254
58519,0,0.215,0,1,1,0.41102791139282
58520,0,0.253,0,1,1,0.434948479914783
58521,0,0.312,0,1,1,0.463541660340115
58522,0,0.418,0,1,1,0.49347696959384
58523,0,0.457,0,1,1,0.498396829242923
58524,0,0.433,0,1,1,0.495738597202958
58525,0,0.462,0,1,1,0.49880337288836
58526,0,0.461,0,1,1,0.49872610491905
58527,0,0.498,0,1,1,0.500246185638877
58528,0,0.419,0,1,1,0.493642261848277
58529,1,0.522,0,1,1,0.499765710874371
58530,0,0.493,0,1,1,0.50020116073556
58531,1,0.53,0,1,1,0.499348925451281
58532,1,0.614,0,1,1,0.487074164005074
58533,1,0.773,0,1,1,0.41910219117376
58534,1,0.843,0,1,1,0.363982806576744
58535,1,0.92,0,1,1,0.271428947744476
58536,1,0.902,0,1,1,0.297463417052391
58537,1,0.894,0,1,1,0.307991653878573
58538,1,0.878,0,1,1,0.327449573557858
58539,1,0.883,0,1,1,0.321581116383432
58540,1,0.868,0,1,1,0.338660140392534
58541,1,0.822,0,1,1,0.382704144820072
58542,1,0.764,0,1,1,0.424834655465493
58543,1,0.703,0,1,1,0.457165178026498
58544,1,0.672,0,1,1,0.469719742651548
58545,1,0.617,0,1,1,0.486361539955153
58546,1,0.583,0,1,1,0.493309592805932
58547,0,0.449,0,1,1,0.497641082153239
58548,0,0.482,0,1,1,0.499925920438144
58549,1,0.502,0,1,1,0.500246185638877
58550,1,0.506,0,1,1,0.500214168346134
58551,1,0.535,0,1,1,0.499023069631078
58552,0,0.467,0,1,1,0.49915945364198
58553,0,0.419,0,1,1,0.493642261848277
58557,0,0.294,0,1,1,0.455819889618445
58558,0,0.263,0,1,1,0.440482718191106
58559,0,0.155,0,1,1,0.362085771753194
58560,0,0.129,0,1,1,0.33536766610911
58561,0,0.095,0,1,1,0.293361655744341
58562,0,0.082,0,1,1,0.274502006097135
58563,0,0.067,0,1,1,0.250147103868051
58564,0,0.082,0,1,1,0.274502006097135
58602,0,0.299,0,1,1,0.458048915301421
58603,0,0.422,0,1,1,0.494125652198062
58604,0,0.445,0,1,1,0.497214463005877
58605,0,0.483,0,1,1,0.499960959436795
58606,0,0.477,0,1,1,0.499720642680209
58607,0,0.464,0,1,1,0.498951854343636
58608,0,0.473,0,1,1,0.499520290399219
58609,0,0.487,0,1,1,0.500081074508005
58610,0,0.478,0,1,1,0.499765710874371
58611,0,0.496,0,1,1,0.500234179394246
58612,1,0.504,0,1,1,0.500234179394246
58613,1,0.586,0,1,1,0.492794933868893
58614,1,0.688,0,1,1,0.463541660340115
58615,1,0.792,0,1,1,0.406079919351968
58616,1,0.877,0,1,1,0.328601550481703
58617,1,0.924,0,1,1,0.265130711714607
58618,1,0.902,0,1,1,0.297463417052391
58619,1,0.886,0,1,1,0.317970289657863
58620,1,0.856,0,1,1,0.351265408754388
58621,1,0.853,0,1,1,0.354283102217022
58622,1,0.844,0,1,1,0.363036906933435
58623,1,0.785,0,1,1,0.41102791139282
58624,1,0.72,0,1,1,0.449223554371097
58625,1,0.703,0,1,1,0.457165178026498
58626,1,0.658,0,1,1,0.474616962677548
58627,1,0.613,0,1,1,0.487307365497864
58628,1,0.516,0,1,1,0.499993993957921
58629,0,0.446,0,1,1,0.49732417127195
58630,0,0.472,0,1,1,0.499465179432426
58631,0,0.484,0,1,1,0.499993993957921
58632,1,0.526,0,1,1,0.499573391578829
58633,0,0.49,0,1,1,0.50015012761185
58634,0,0.445,0,1,1,0.497214463005877
58635,0,0.419,0,1,1,0.493642261848277
58641,0,0.191,0,1,1,0.393285740491152
58642,0,0.132,0,1,1,0.338660140392534
58643,0,0.094,0,1,1,0.291974740772638
58644,0,0.087,0,1,1,0.281976081451088
58645,0,0.081,0,1,1,0.272971634998059
58683,0,0.35,0,1,1,0.477208264521611
58684,0,0.432,0,1,1,0.495602281695334
58685,1,0.501,0,1,1,0.500249187155011
58686,1,0.506,0,1,1,0.500214168346134
58687,0,0.443,0,1,1,0.496988931464271
58688,0,0.466,0,1,1,0.499092269117739
58689,0,0.462,0,1,1,0.49880337288836
58690,0,0.43,0,1,1,0.495323475463606
58691,0,0.489,0,1,1,0.500129112459102
58692,0,0.492,0,1,1,0.500186151533793
58693,1,0.53,0,1,1,0.499348925451281
58694,1,0.594,0,1,1,0.491330240678716
58695,1,0.716,0,1,1,0.451162440311189
58696,1,0.826,0,1,1,0.379299179893482
58697,1,0.882,0,1,1,0.322769546550136
58698,1,0.927,0,1,1,0.260266668512775
58699,1,0.91,0,1,1,0.286324958712967
58700,1,0.855,0,1,1,0.352277020396022
58701,1,0.845,0,1,1,0.362085771753194
58702,1,0.847,0,1,1,0.360167628640777
58703,1,0.813,0,1,1,0.390106630529633
58704,1,0.77,0,1,1,0.421043082447957
58705,1,0.715,0,1,1,0.451640320364534
58706,1,0.72,0,1,1,0.449223554371097
58707,1,0.652,0,1,1,0.476574362637273
58708,1,0.617,0,1,1,0.486361539955153
58709,0,0.498,0,1,1,0.500246185638877
58710,0,0.437,0,1,1,0.496263314458441
58711,0,0.485,0,1,1,0.500025024398804
58712,0,0.486,0,1,1,0.500054051132529
58713,1,0.524,0,1,1,0.499673567115245
58714,0,0.464,0,1,1,0.498951854343636
58715,0,0.452,0,1,1,0.497939699104163
58722,0,0.178,0,1,1,0.382704144820072
58723,0,0.121,0,1,1,0.326290461805836
58724,0,0.08,0,1,1,0.271428947744476
58725,0,0.087,0,1,1,0.281976081451088
58726,0,0.093,0,1,1,0.290577761426155
58766,1,0.519,0,1,1,0.499888876540466
58767,1,0.526,0,1,1,0.499573391578829
58768,0,0.471,0,1,1,0.499408058013093
58769,0,0.441,0,1,1,0.496755237280661
58770,0,0.471,0,1,1,0.499408058013093
58771,0,0.48,0,1,1,0.499849827298009
58772,0,0.452,0,1,1,0.497939699104163
58773,0,0.496,0,1,1,0.500234179394246
58774,1,0.505,0,1,1,0.50022517452166
58775,1,0.553,0,1,1,0.497431843008103
58776,1,0.641,0,1,1,0.479947236005532
58777,1,0.774,0,1,1,0.418448442581758
58778,1,0.843,0,1,1,0.363982806576744
58780,1,0.926,0,1,1,0.261901875885975
58781,1,0.874,0,1,1,0.332015412645609
58782,1,0.858,0,1,1,0.349224795737585
58783,1,0.833,0,1,1,0.373162498451077
58784,1,0.828,0,1,1,0.377569276502417
58785,1,0.799,0,1,1,0.400948574956639
58786,1,0.756,0,1,1,0.429707631592282
58787,1,0.697,0,1,1,0.459785169837395
58788,1,0.695,0,1,1,0.460637804774193
58789,1,0.643,0,1,1,0.479354546010342
58790,1,0.553,0,1,1,0.497431843008103
58791,0,0.464,0,1,1,0.498951854343636
58792,0,0.483,0,1,1,0.499960959436795
58793,0,0.449,0,1,1,0.497641082153239
58794,1,0.504,0,1,1,0.500234179394246
58795,1,0.514,0,1,1,0.500054051132529
58804,0,0.157,0,1,1,0.363982806576744
58805,0,0.119,0,1,1,0.323950527000565
58806,0,0.094,0,1,1,0.291974740772638
58807,0,0.085,0,1,1,0.279021240863223
58849,1,0.531,0,1,1,0.49928778103243
58850,1,0.521,0,1,1,0.499808772240753
58851,0,0.491,0,1,1,0.50016914056064
58852,0,0.463,0,1,1,0.49887862239214
58854,0,0.466,0,1,1,0.499092269117739
58855,0,0.462,0,1,1,0.49880337288836
58856,1,0.505,0,1,1,0.50022517452166
58857,1,0.57,0,1,1,0.495323475463606
58858,1,0.696,0,1,1,0.460212772308414
58859,1,0.807,0,1,1,0.394850486775573
58862,1,0.89,0,1,1,0.313046319253234
58863,1,0.877,0,1,1,0.328601550481703
58864,1,0.857,0,1,1,0.350248017372938
58865,1,0.848,0,1,1,0.359200535947575
58866,1,0.83,0,1,1,0.375820756799357
58867,1,0.803,0,1,1,0.397931337480914
58868,1,0.731,0,1,1,0.443661848524116
58869,1,0.683,0,1,1,0.465540253606203
58870,1,0.678,0,1,1,0.467476774326313
58871,1,0.591,0,1,1,0.491895274383645
58872,0,0.498,0,1,1,0.500246185638877
58873,0,0.493,0,1,1,0.50020116073556
58874,0,0.496,0,1,1,0.500234179394246
58875,0,0.466,0,1,1,0.499092269117739
58876,0,0.485,0,1,1,0.500025024398804
58886,0,0.171,0,1,1,0.376697359827357
58887,0,0.117,0,1,1,0.321581116383432
58888,0,0.085,0,1,1,0.279021240863223
58930,1,0.568,0,1,1,0.495602281695334
58931,1,0.514,0,1,1,0.500054051132529
58932,0,0.49,0,1,1,0.50015012761185
58935,0,0.492,0,1,1,0.500186151533793
58936,0,0.451,0,1,1,0.497842190705897
58937,1,0.546,0,1,1,0.498128630106855
58938,1,0.667,0,1,1,0.47152235719352
58939,1,0.767,0,1,1,0.422953768028954
58943,1,0.895,0,1,1,0.306706812883361
58944,1,0.892,0,1,1,0.310535718448671
58945,1,0.843,0,1,1,0.363982806576744
58946,1,0.844,0,1,1,0.363036906933435
58947,1,0.851,0,1,1,0.356266650033266
58948,1,0.767,0,1,1,0.422953768028954
58949,1,0.711,0,1,1,0.453524734369234
58950,1,0.671,0,1,1,0.470085077384913
58951,1,0.64,0,1,1,0.480240180150131
58952,1,0.578,0,1,1,0.494125652198062
58953,1,0.536,0,1,1,0.498951854343636
58954,1,0.511,0,1,1,0.500129112459102
58955,0,0.476,0,1,1,0.499673567115245
58956,1,0.501,0,1,1,0.500249187155011
58968,0,0.153,0,1,1,0.360167628640777
58969,0,0.084,0,1,1,0.277526613176144
59017,0,0.468,0,1,1,0.499224624017311
59018,1,0.515,0,1,1,0.500025024398804
59019,1,0.612,0,1,1,0.487538402275855
59020,1,0.717,0,1,1,0.450681832465115
59025,1,0.909,0,1,1,0.287753022228789
59026,1,0.904,0,1,1,0.294738648417324
59027,1,0.832,0,1,1,0.374053359717455
59028,1,0.872,0,1,1,0.334256978577453
59029,1,0.809,0,1,1,0.393285740491152
59030,1,0.737,0,1,1,0.440482718191106
59031,1,0.698,0,1,1,0.45935499018407
59032,1,0.7,0,1,1,0.458486870270251
59033,1,0.62,0,1,1,0.485629319374187
59034,1,0.552,0,1,1,0.49753747953651
59035,1,0.555,0,1,1,0.497214463005877
59036,1,0.525,0,1,1,0.499624483612067
59037,1,0.512,0,1,1,0.500106094849989
59050,0,0.065,0,1,1,0.246649216167082
59052,0,0.077,0,1,1,0.266724843503829
59053,0,0.089,0,1,1,0.284886223184204
59054,0,0.062,0,1,1,0.241276219744537
59055,0,0.069,0,1,1,0.253580960056751
59056,0,0.065,0,1,1,0.246649216167082
59057,0,0.078,0,1,1,0.268305773303498
59058,0,0.093,0,1,1,0.290577761426155
59059,0,0.077,0,1,1,0.266724843503829
59060,0,0.126,0,1,1,0.332015412645609
59061,0,0.169,0,1,1,0.374939434548541
59062,0,0.135,0,1,1,0.341894562536306
59063,0,0.191,0,1,1,0.393285740491152
59064,0,0.264,0,1,1,0.441019839121211
59065,0,0.248,0,1,1,0.432067914433232
59066,0,0.241,0,1,1,0.427904314189635
59067,0,0.209,0,1,1,0.406797842281009
59068,0,0.132,0,1,1,0.338660140392534
59069,0,0.123,0,1,1,0.328601550481703
59070,0,0.136,0,1,1,0.342960087505269
59071,0,0.16,0,1,1,0.366789496216201
59072,0,0.157,0,1,1,0.363982806576744
59073,0,0.188,0,1,1,0.390907672998125
59074,0,0.176,0,1,1,0.381010720543621
59075,0,0.16,0,1,1,0.366789496216201
59076,0,0.181,0,1,1,0.385210834981815
59077,0,0.163,0,1,1,0.369550493934953
59078,0,0.174,0,1,1,0.379299179893482
59079,0,0.142,0,1,1,0.349224795737585
59080,0,0.133,0,1,1,0.339744648856206
59081,0,0.123,0,1,1,0.328601550481703
59082,0,0.125,0,1,1,0.330884397463048
59083,0,0.143,0,1,1,0.350248017372938
59084,0,0.17,0,1,1,0.375820756799357
59085,0,0.166,0,1,1,0.372266816386557
59086,0,0.171,0,1,1,0.376697359827357
59087,0,0.17,0,1,1,0.375820756799357
59088,0,0.154,0,1,1,0.36112935966827
59089,0,0.128,0,1,1,0.334256978577453
59090,0,0.115,0,1,1,0.319181573523405
59091,0,0.094,0,1,1,0.291974740772638
59092,0,0.109,0,1,1,0.311795151046671
59093,0,0.137,0,1,1,0.344019402576874
59101,1,0.533,0,1,1,0.49915945364198
59102,0,0.462,0,1,1,0.49880337288836
59103,0,0.431,0,1,1,0.495463908357092
59104,0,0.457,0,1,1,0.498396829242923
59105,0,0.399,0,1,1,0.489937790988855
59106,0,0.398,0,1,1,0.489730370546728
59107,0,0.341,0,1,1,0.474282557073254
59108,0,0.263,0,1,1,0.440482718191106
59109,0,0.205,0,1,1,0.403903624814309
59110,0,0.188,0,1,1,0.390907672998125
59111,0,0.181,0,1,1,0.385210834981815
59112,0,0.133,0,1,1,0.339744648856206
59113,0,0.1,0,1,1,0.300150112593832
59114,0,0.096,0,1,1,0.294738648417324
59115,0,0.088,0,1,1,0.283436653127884
59116,0,0.091,0,1,1,0.287753022228789
59117,0,0.076,0,1,1,0.265130711714607
59118,0,0.092,0,1,1,0.289170571842329
59119,0,0.087,0,1,1,0.281976081451088
59120,0,0.081,0,1,1,0.272971634998059
59121,0,0.084,0,1,1,0.277526613176144
59122,0,0.099,0,1,1,0.29881145943268
59123,0,0.099,0,1,1,0.29881145943268
59124,0,0.1,0,1,1,0.300150112593832
59125,0,0.148,0,1,1,0.355277669185979
59129,0,0.107,0,1,1,0.309267920493941
59130,0,0.116,0,1,1,0.320385153598987
59131,0,0.104,0,1,1,0.305413289293831
59132,0,0.105,0,1,1,0.306706812883361
59133,0,0.085,0,1,1,0.279021240863223
59134,0,0.077,0,1,1,0.266724843503829
59135,0,0.059,0,1,1,0.235742602375079
59136,0,0.063,0,1,1,0.243084532807191
59137,0,0.069,0,1,1,0.253580960056751
59138,0,0.077,0,1,1,0.266724843503829
59139,0,0.09,0,1,1,0.286324958712967
59140,0,0.108,0,1,1,0.310535718448671
59141,0,0.126,0,1,1,0.332015412645609
59142,0,0.154,0,1,1,0.36112935966827
59143,0,0.17,0,1,1,0.375820756799357
59144,0,0.237,0,1,1,0.425455064621415
59145,0,0.322,0,1,1,0.467476774326313
59146,0,0.276,0,1,1,0.447240454368815
59147,0,0.27,0,1,1,0.444181603960922
59148,0,0.201,0,1,1,0.400948574956639
59149,0,0.115,0,1,1,0.319181573523405
59150,0,0.095,0,1,1,0.293361655744341
59151,0,0.135,0,1,1,0.341894562536306
59152,0,0.134,0,1,1,0.340822769427396
59153,0,0.167,0,1,1,0.373162498451077
59154,0,0.178,0,1,1,0.382704144820072
59155,0,0.18,0,1,1,0.384379692163553
59156,0,0.214,0,1,1,0.410332026988355
59157,0,0.249,0,1,1,0.432650189166937
59158,0,0.171,0,1,1,0.376697359827357
59159,0,0.169,0,1,1,0.374939434548541
59160,0,0.14,0,1,1,0.347160655202344
59161,0,0.139,0,1,1,0.346119630761965
