"HID","probs","pred_labels"
1472,0.579276285337026,1
1473,0.0978676972941596,0
1474,0.00107789129347682,0
1475,1.04844964503845e-05,0
1476,4.11104064322372e-07,0
1477,4.14137053927441e-08,0
1478,1.65775267613438e-08,0
1479,7.04663493365838e-08,0
1480,0.000120826687264768,0
1509,7.56906426787647e-11,0
1510,1.05326357683568e-10,0
1511,5.20565812389038e-12,0
1512,3.44272256737784e-13,0
1513,5.68074030486123e-13,0
1514,1.08571329982257e-11,0
1541,1,1
1547,0.999999999752746,1
1548,0.999999506204804,1
1549,0.99998225528335,1
1550,0.999614685491083,1
1551,0.986244135287212,1
1552,0.791642337436752,1
1553,0.353421706615654,0
1554,0.0212084428917117,0
1555,7.39910091692911e-05,0
1556,8.68757316480968e-07,0
1557,1.11721046384624e-07,0
1558,2.07377496389721e-08,0
1559,2.37231375669708e-08,0
1560,1.12793869801557e-06,0
1590,2.97935793445495e-11,0
1591,1.13115050476281e-11,0
1592,2.12410165640032e-13,0
1593,1.23719018819745e-13,0
1594,6.76254262104043e-13,0
1623,1,1
1624,1,1
1628,1,1
1629,0.999999995960648,1
1630,0.999998403529012,1
1631,0.999956912114656,1
1632,0.998857100676445,1
1633,0.955621899117674,1
1634,0.586450936266372,1
1635,0.117866511710336,0
1636,0.00247617126181179,0
1637,7.61291312878206e-06,0
1638,3.01174032854237e-07,0
1639,3.80010861123322e-08,0
1640,1.50302023619575e-08,0
1641,8.31861302159467e-08,0
1642,8.22404330991865e-05,0
1671,3.3222155199454e-12,0
1672,2.22044604925031e-16,0
1673,3.14727417312869e-13,0
1674,9.51496564817204e-14,0
1675,2.22044604925031e-16,0
1676,6.75053103242252e-13,0
1709,1,1
1710,0.99999999985679,1
1711,0.999999748076164,1
1712,0.999992120078473,1
1713,0.999817190202185,1
1714,0.993131258736495,1
1715,0.867454793908096,1
1716,0.361955101376294,0
1717,0.0242138218708086,0
1718,0.000126332785225659,0
1719,1.02774139138777e-06,0
1720,6.30479554955776e-08,0
1721,1.78327154620303e-08,0
1722,1.99201006281841e-08,0
1723,3.15086449786895e-07,0
1753,2.22044604925031e-16,0
1754,2.22044604925031e-16,0
1755,2.22044604925031e-16,0
1756,2.22044604925031e-16,0
1757,1.0547119928119e-13,0
1758,8.8877238063352e-13,0
1786,1,1
1787,1,1
1790,1,1
1791,0.999999991626996,1
1792,0.999999579979671,1
1793,0.999982661232487,1
1794,0.997974621593969,1
1795,0.951818370296113,1
1796,0.630437647746894,1
1797,0.161705668052025,0
1798,0.0024590817646399,0
1799,1.0044376357489e-05,0
1800,1.67716716366279e-07,0
1801,2.06741861107047e-08,0
1802,1.01052536925351e-08,0
1803,7.26961994158612e-08,0
1804,2.49796686935485e-05,0
1833,2.22044604925031e-16,0
1834,2.22044604925031e-16,0
1835,2.22044604925031e-16,0
1836,2.22044604925031e-16,0
1837,2.22044604925031e-16,0
1838,1.10917188771399e-13,0
1839,1.03517646543406e-11,0
1868,1,1
1869,1,1
1872,0.999999999997597,1
1873,0.999999968389436,1
1874,0.999998860148981,1
1875,0.99989710792361,1
1876,0.991750662085146,1
1877,0.864528740162271,1
1878,0.392161526713273,1
1879,0.0681168241392237,0
1880,0.000108059054152304,0
1881,1.20554378964021e-06,0
1882,3.35405775401526e-08,0
1883,1.29693824597383e-08,0
1884,1.3359386113586e-08,0
1885,2.31726339825215e-07,0
1914,1.20347903659158e-13,0
1915,2.22044604925031e-16,0
1916,2.22044604925031e-16,0
1917,2.22044604925031e-16,0
1918,2.22044604925031e-16,0
1919,2.22044604925031e-16,0
1920,9.86768164881801e-14,0
1950,1,1
1953,0.99999999999965,1
1954,0.999999992841173,1
1955,0.999999826095537,1
1956,0.999988729106253,1
1957,0.997491084838947,1
1958,0.968265669539671,1
1959,0.756918995029353,1
1960,0.205859624829349,0
1961,0.00701992662294558,0
1962,1.43284120963847e-05,0
1963,6.5366368612829e-08,0
1964,1.81044300095764e-08,0
1965,5.10380026215135e-09,0
1966,2.53157731864946e-08,0
1967,4.06970333728654e-06,0
1996,2.22044604925031e-16,0
1997,2.22044604925031e-16,0
1998,2.22044604925031e-16,0
1999,2.22044604925031e-16,0
2000,2.22044604925031e-16,0
2001,2.22044604925031e-16,0
2002,2.68621703031034e-13,0
2031,1,1
2032,1,1
2034,0.999999999899547,1
2035,0.999999976070651,1
2036,0.999999752644939,1
2037,0.999874185648202,1
2038,0.9890576098314,1
2039,0.902739045628226,1
2040,0.473469991184206,1
2041,0.0806182011174201,0
2042,0.000631913846378009,0
2043,1.52059443657014e-06,0
2044,2.37359709708831e-08,0
2045,8.16017109084395e-09,0
2046,2.37774859750498e-09,0
2047,6.4054412556993e-08,0
2076,2.27465376851018e-13,0
2077,2.22044604925031e-16,0
2078,2.22044604925031e-16,0
2079,2.22044604925031e-16,0
2080,2.22044604925031e-16,0
2081,2.22044604925031e-16,0
2082,2.22044604925031e-16,0
2083,1.35028426922574e-13,0
2084,6.36638154770172e-12,0
2085,2.78416560583143e-08,0
2113,1,1
2114,1,1
2115,0.999999999997736,1
2116,0.999999996755804,1
2117,0.999999955149557,1
2118,0.999998424419542,1
2119,0.999103894256963,1
2120,0.970130736652898,1
2121,0.774208921735021,1
2122,0.224169315917607,0
2123,0.0157693042507815,0
2124,5.02452133139137e-05,0
2125,1.73495643609949e-07,0
2126,1.33490400529696e-08,0
2127,2.24966296249594e-09,0
2128,3.61700930131376e-09,0
2129,6.63977509542369e-07,0
2158,2.22044604925031e-16,0
2159,2.22044604925031e-16,0
2160,2.22044604925031e-16,0
2161,2.22044604925031e-16,0
2162,2.22044604925031e-16,0
2163,2.22044604925031e-16,0
2164,2.22044604925031e-16,0
2165,1.17552380115791e-13,0
2166,3.28285181032041e-11,0
2195,1,1
2196,1,1
2197,0.999999994790065,1
2198,0.999999990355919,1
2199,0.999999812528698,1
2200,0.999927616104757,1
2201,0.990016126834454,1
2202,0.930813906331428,1
2203,0.500424251795912,1
2204,0.0963047274085323,0
2205,0.00221595686535344,0
2206,1.16823437015607e-05,0
2207,6.59990515844789e-08,0
2208,7.74749636985168e-09,0
2209,6.25555851756047e-10,0
2210,8.45050468875176e-09,0
2235,5.37565615759674e-11,0
2236,4.63670033104753e-12,0
2239,2.22044604925031e-16,0
2240,2.22044604925031e-16,0
2241,2.22044604925031e-16,0
2242,2.22044604925031e-16,0
2243,2.22044604925031e-16,0
2244,2.22044604925031e-16,0
2245,2.22044604925031e-16,0
2246,2.22044604925031e-16,0
2247,2.22044604925031e-16,0
2276,1,1
2277,0.999999999999625,1
2278,0.999999999010204,1
2279,0.999999990542093,1
2280,0.999999325302697,1
2281,0.997774900130232,1
2282,0.981072508556101,1
2283,0.854471426944708,1
2284,0.199385232312788,0
2285,0.0148741069225031,0
2286,0.000403601884654613,0
2287,1.30174476872902e-06,0
2288,2.62454329513995e-08,0
2289,1.89433856626446e-09,0
2290,5.91512921444421e-10,0
