"HID","bayesmean-orig","bayesmed-orig"
1070,1.38315463859597e-11,1.23562349747186e-13
1071,3.98375375019887e-12,3.23400157212855e-14
1072,3.57648244598945e-12,3.11616864225025e-14
1073,2.28188447946787e-12,2.03324073872644e-14
1141,2.13195177317426e-05,2.05756039138054e-07
1142,1.21346641380421e-05,1.22940290050648e-07
1143,5.24270757435613e-06,5.51150184553764e-08
1144,1.5553496121141e-06,1.76884723003566e-08
1145,3.40590861656102e-07,3.97651202388706e-09
1146,1.4250712759923e-07,1.7658393171342e-09
1147,3.36712225958972e-08,4.06608345701097e-10
1148,4.72384963744187e-09,4.54719536235232e-11
1149,7.60950220582174e-10,6.50991354701958e-12
1150,1.37820496612685e-10,1.13825885313641e-12
1151,2.80182590505153e-11,2.58272729508631e-13
1152,7.18031489767164e-12,6.02223803265913e-14
1153,4.28672973470433e-12,3.66827141391673e-14
1154,4.90059387536903e-12,4.98568375381091e-14
1155,1.35557470170301e-12,1.12397186029565e-14
1188,-1.93848084310009e-16,-2.21978211477304e-16
1222,3.9463296565864e-05,3.8022467132162e-07
1223,1.68754756064112e-05,1.61095585162463e-07
1224,8.80769684211544e-06,8.76225607211806e-08
1225,3.95438266043631e-06,4.08672631135634e-08
1226,1.20112039618281e-06,1.35798789019323e-08
1227,2.71909058390046e-07,3.32107810432421e-09
1228,9.0815807377292e-08,1.17934486614177e-09
1229,1.6890586379312e-08,1.89328585182561e-10
1230,2.19976865414901e-09,2.09554661978463e-11
1231,2.72747655069073e-10,2.26278425708786e-12
1232,4.92694544399337e-11,4.62944785914379e-13
1233,1.23290124478631e-11,1.08286984637526e-13
1234,5.46752067090631e-12,4.54993054816413e-14
1235,5.33112099753765e-12,5.12206479572748e-14
1236,3.73736145098118e-12,3.75194408055298e-14
1237,6.69299845569353e-13,4.74574891278934e-15
1270,-1.92677538293291e-16,-2.21974188190282e-16
1303,2.15744642775498e-05,1.97732400579839e-07
1304,1.1340168844116e-05,1.08413258258392e-07
1305,6.91274620469909e-06,6.99728078470617e-08
1306,2.46208030672976e-06,2.5984452189674e-08
1307,7.0367068225283e-07,8.16566899883425e-09
1308,2.31034733833675e-07,2.92963873381336e-09
1309,6.72280953572926e-08,9.03010714728069e-10
1310,7.90653089311594e-09,8.33560551166882e-11
1311,6.6982235822642e-10,5.84996568164312e-12
1312,9.33725779424892e-11,7.77726567692777e-13
1313,1.76089823653931e-11,1.53387562670852e-13
1314,7.15874115693037e-12,5.98085009538606e-14
1315,7.00340436819063e-12,6.27149099407902e-14
1316,8.76228870335662e-12,9.42269652167533e-14
1317,2.11310523737933e-12,1.86762727943424e-14
1348,-1.81126806979561e-16,-2.2194724749052e-16
1350,-1.78483312610864e-16,-2.21940313096699e-16
1384,6.38660997275443e-05,5.71347949424684e-07
1385,1.2676409481467e-05,1.15011030310429e-07
1386,9.48561374574338e-06,8.82234245021222e-08
1387,5.24734867803209e-06,5.29511216370309e-08
1388,1.68777918025347e-06,1.88104614956805e-08
1389,5.02384349508402e-07,6.01758103581591e-09
1390,1.49827895848996e-07,2.02514054669737e-09
1391,4.3338761601592e-08,5.87213245950937e-10
1392,3.09828148703960e-09,3.07359873747015e-11
1393,2.31509355730106e-10,1.95894793314869e-12
1394,2.32550091456696e-11,2.01561434463789e-13
1395,8.24366739080689e-12,6.80662451214174e-14
1396,6.17489081422201e-12,5.22994953130377e-14
1397,1.10564976611976e-11,1.15011405140582e-13
1398,1.05633232856924e-11,1.17467211073289e-13
1428,-1.61146418254314e-16,-2.21926075741937e-16
1429,-1.66222065790944e-16,-2.21928513700531e-16
1432,-1.74083147476968e-16,-2.21934499923881e-16
1466,2.87512436618017e-05,2.64433078268778e-07
1467,1.34206299726068e-05,1.244293189669e-07
1468,9.87543986449046e-06,9.34802107791758e-08
1469,4.44433464388051e-06,4.53120747191865e-08
1470,1.80972578969384e-06,2.00242087242592e-08
1471,4.86082212894291e-07,5.94399909747765e-09
1472,1.22079870954168e-07,1.70692870494491e-09
1473,1.65022359734987e-08,2.0767049728748e-10
1474,8.43605600729019e-10,7.61432383286578e-12
1475,5.94846683715474e-11,5.63808768093792e-13
1476,1.12858683049994e-11,9.47929312320878e-14
1477,6.00304497849713e-12,4.83180999009485e-14
1478,7.92783956023448e-12,7.42980453628733e-14
1479,1.96115093071839e-11,2.23417823559462e-13
1480,5.03314874531776e-12,5.13542870344486e-14
1509,-1.89208754258219e-16,-2.21972463876821e-16
1510,-1.62329662735526e-16,-2.21922385835171e-16
1511,-1.57620238722039e-16,-2.21902688450305e-16
1512,-1.53816682227589e-16,-2.21868089901024e-16
1513,-1.63460788682679e-16,-2.21908147858974e-16
1514,-1.73318099154017e-16,-2.21927618476002e-16
1541,0.0123398038131175,0.000204628027897831
1547,1.50574539015374e-05,1.35787477477704e-07
1548,1.28724453061703e-05,1.18262985156947e-07
1549,7.18149492870739e-06,7.06830072939432e-08
1550,3.06643156852014e-06,3.25055695862419e-08
1551,1.13431844021021e-06,1.32161163192886e-08
1552,3.04994996872845e-07,4.01396147996761e-09
1553,6.7901313511096e-08,9.65339501530465e-10
1554,5.64610050406723e-09,5.98664750393349e-11
1555,1.8827353424937e-10,1.63765533886865e-12
1556,1.30988340249529e-11,1.12552495448989e-13
1557,6.9247516687737e-12,5.64663735689957e-14
1558,6.58117967530493e-12,5.61853347617357e-14
1559,1.2663231691986e-11,1.30168221377945e-13
1560,2.1772769758232e-11,2.48156921423231e-13
1590,-1.81251646212243e-16,-2.21955819418702e-16
1591,-5.3553241468895e-17,-2.21717880048129e-16
1592,-1.37604697310387e-16,-2.21831843510874e-16
1593,-1.50566881781939e-16,-2.21862991709243e-16
1594,-1.49078897258818e-16,-2.2188322498446e-16
1623,0.0148271919896163,0.000277655351540872
1624,0.00543832218445108,6.60235718991466e-05
1628,6.30052185537693e-05,5.57498575579185e-07
1629,2.13254573277826e-05,1.95644502456626e-07
1630,1.28732449435775e-05,1.17885183709158e-07
1631,6.79827811759396e-06,6.74544293629598e-08
1632,3.16815462479325e-06,3.43460282154087e-08
1633,1.09259494407521e-06,1.29844094509195e-08
1634,2.53039455548401e-07,3.47342239883138e-09
1635,2.38340440545459e-08,3.20977629250941e-10
1636,1.7764921918394e-09,1.74193184401995e-11
1637,5.34002303521639e-11,5.18854511606611e-13
1638,8.69502478009918e-12,7.41479976924474e-14
1639,5.20144400740506e-12,4.25986206810755e-14
1640,8.31361421344956e-12,7.76843458507193e-14
1641,2.54824288940402e-11,2.83044605395631e-13
1642,1.02089980327708e-11,1.05875564248994e-13
1671,-1.90776987684983e-16,-2.21970173129812e-16
1672,-1.40913378275885e-16,-2.21855351584542e-16
1673,-1.14414412808429e-16,-2.21794024187882e-16
1674,-1.28991059792664e-16,-2.21800332129687e-16
1675,-1.49850963034453e-16,-2.21867242750176e-16
1676,-1.2129538477489e-16,-2.21785226770694e-16
1709,0.000126071047325509,1.10611030548937e-06
1710,3.59229928016289e-05,3.24214620639818e-07
1711,1.62719100771467e-05,1.50668034852574e-07
1712,6.87286113949961e-06,6.75273263075247e-08
1713,3.67877002398317e-06,3.81056879880339e-08
1714,1.74524043075676e-06,1.9693692718513e-08
1715,7.73468204154608e-07,9.56391650636839e-09
1716,1.37286839035153e-07,1.95572872853281e-09
1717,8.5559399449532e-09,9.8073294523458e-11
1718,3.46487964109969e-10,3.17013223765638e-12
1719,1.73981328264948e-11,1.61304817732603e-13
1720,5.57991776722060e-12,4.60532649131885e-14
1721,6.5647592637451e-12,5.68577202563261e-14
1722,1.36975780885631e-11,1.35955682783976e-13
1723,4.26678339420927e-11,4.78474701203326e-13
1753,-1.24014563113817e-16,-2.21799389010147e-16
1754,-1.23645540969922e-16,-2.21816278945843e-16
1755,-1.19206954571905e-16,-2.21773013900456e-16
1756,-1.18843303375393e-16,-2.21772714807955e-16
1757,-1.34357833090623e-16,-2.21822355861257e-16
1758,-6.4767751910452e-17,-2.21578920764419e-16
1786,0.00769940625904148,0.000106484442561253
1787,0.0058820864297255,7.80463053664673e-05
1790,0.00015907458228045,1.34502418327431e-06
1791,3.43177451254566e-05,3.17300840840483e-07
1792,1.60531233302833e-05,1.46310982705058e-07
1793,4.89887284287117e-06,4.89862391276895e-08
1794,2.26074524057846e-06,2.4981667116282e-08
1795,1.14604949023773e-06,1.36939403344114e-08
1796,4.03055713934147e-07,5.33132317236296e-09
1797,5.22928186919362e-08,7.3433440501954e-10
1798,2.32785645316837e-09,2.37779698780761e-11
1799,8.24305586022514e-11,7.59870276335585e-13
1800,8.95838389622383e-12,8.19692438789441e-14
1801,6.07937202628332e-12,5.13939302355764e-14
1802,7.01736323626106e-12,6.23281568893496e-14
1803,1.92937903164691e-11,2.00623431804633e-13
1804,1.59707841042167e-11,1.65991176510695e-13
1833,-9.3840181032479e-17,-2.21693945766975e-16
1834,-1.17610149534713e-16,-2.21795927032374e-16
1835,-1.16500060174602e-16,-2.21775053646609e-16
1836,-9.5253415035835e-17,-2.21708033405981e-16
1837,-1.22700224472081e-16,-2.21783188667117e-16
1838,-1.04456511603137e-16,-2.21730007088707e-16
1839,5.3279088946207e-17,-2.21163939973519e-16
1868,0.00695988450774631,9.83054809265183e-05
1869,0.00314270485320736,3.66829423257226e-05
1872,0.000114976541338165,1.00228692100223e-06
1873,2.12988915147081e-05,2.04089687856918e-07
1874,6.22463647929742e-06,6.10135200701251e-08
1875,2.06308438324228e-06,2.14397753031311e-08
1876,1.37095488253766e-06,1.5946579811637e-08
1877,1.33637127500319e-06,1.61471433738987e-08
1878,2.34475858096713e-07,3.20935313546013e-09
1879,2.24768620135857e-08,2.96415309392027e-10
1880,4.2938429467162e-10,4.10893162572342e-12
1881,2.98325408783336e-11,2.98077773057665e-13
1882,5.03312933376785e-12,4.27049379853541e-14
1883,5.44738619456826e-12,4.55809617828397e-14
1884,8.98347387851521e-12,8.31411011393328e-14
1885,1.87518221948644e-11,1.90546222175638e-13
1914,-6.1655326227832e-17,-2.21581472607772e-16
1915,-6.1139935222435e-17,-2.21627040413134e-16
1916,-1.10851906679299e-16,-2.21797958598814e-16
1917,-9.0203419315284e-17,-2.21706620545956e-16
1918,-8.1768260523232e-17,-2.21678163683089e-16
1919,-1.41561827580445e-16,-2.21842905213069e-16
1920,-6.34157598241501e-18,-2.21461389845908e-16
1950,0.00871987237481008,0.000144076687861611
1953,0.000284955181728318,2.48297895209089e-06
1954,6.31304277265683e-05,5.78415046772039e-07
1955,1.11316550231623e-05,1.02229245212818e-07
1956,1.06170245653224e-06,1.08453032591422e-08
1957,6.5872420435058e-07,7.32348414151831e-09
1958,6.55711994793509e-07,7.85955276965799e-09
1959,5.35123690184426e-07,6.88101502551405e-09
1960,1.39140619543166e-07,1.97142328526625e-09
1961,6.96667366248217e-09,8.11997764455535e-11
1962,1.63602977046266e-10,1.55541355567623e-12
1963,1.00162712907733e-11,9.27389859490875e-14
1964,4.33650279129625e-12,3.60937771498272e-14
1965,3.83785458230051e-12,3.15465192338644e-14
1966,7.23100183458002e-12,6.51472281278303e-14
1967,1.20282495038177e-11,1.15456774985676e-13
1996,-3.36171675155802e-18,-2.21404572559545e-16
1997,-7.1212783140385e-17,-2.2173922971386e-16
1998,-1.32751514899709e-16,-2.21842700876514e-16
1999,-7.8314240543803e-17,-2.21684194000252e-16
2000,-1.53364275734587e-16,-2.21883459054375e-16
2001,-1.39650203068539e-16,-2.21849100461176e-16
2002,1.46828818640536e-16,-2.21055328188905e-16
2031,0.00805144940680398,0.00012485922625139
2032,0.0023058632428922,2.36160577025194e-05
2034,0.000222730491293885,1.96583007543153e-06
2035,3.14031964302967e-05,2.98010840376984e-07
2036,3.70429366922932e-06,3.58036951345799e-08
2037,2.5460268567682e-07,2.46292075702105e-09
2038,3.94191133516463e-07,4.55635720283103e-09
2039,5.18327914309664e-07,6.42406940896664e-09
2040,3.12107867869259e-07,4.05581240921892e-09
2041,6.84306739488598e-08,9.96141769370054e-10
2042,2.0468035587055e-09,2.1469601544931e-11
2043,5.14035162913321e-11,5.38806464320135e-13
2044,5.54244264706397e-12,4.90664864810899e-14
2045,2.48965893062548e-12,1.95531504340741e-14
2046,2.63430651402472e-12,2.06968515270787e-14
2047,6.98812907657317e-12,6.13014800542845e-14
2076,1.196248193809e-17,-2.21364812377783e-16
2077,5.8313922084156e-17,-2.21402601270973e-16
2078,-1.14908516849865e-16,-2.21838338046707e-16
2079,-1.52500187940643e-16,-2.21886691440332e-16
2080,-1.32276127500237e-16,-2.21833719675989e-16
2081,-1.81491221099313e-16,-2.21956829610443e-16
2082,-1.49051091216849e-16,-2.2188851622724e-16
2083,3.36407255931881e-16,-2.204686855542e-16
2084,1.17441866681284e-15,-2.17015118043442e-16
2085,1.43344274552284e-16,-2.20827943663219e-16
2113,0.00508161620400743,6.54206422294756e-05
2114,0.00123523307937493,1.22761701234393e-05
2115,0.000370670834360387,3.59453114578537e-06
2116,8.04990223786678e-05,7.21727706401566e-07
2117,9.15952771182229e-06,8.61732972653085e-08
2118,5.08737184519531e-07,5.09079498178505e-09
2119,4.21980131423188e-08,3.59338688819005e-10
2120,1.28998564872309e-07,1.43207241797486e-09
2121,2.97726158213391e-07,3.76017971347439e-09
2122,3.16117403419646e-07,4.0950247395803e-09
2123,2.51422435912036e-08,3.48627383564688e-10
2124,5.38804805662792e-10,5.17878303087071e-12
2125,1.6750340439624e-11,1.65270891302037e-13
2126,3.4413670864124e-12,2.95024075475816e-14
2127,1.81442592270748e-12,1.39934745036112e-14
2128,2.56038095854774e-12,1.97482210974499e-14
2129,6.44277444484928e-12,5.39125965893288e-14
2158,4.59444418125537e-16,-2.20133816093041e-16
2159,3.346739507233e-18,-2.21606790129621e-16
2160,-1.9376667196436e-16,-2.21992865339512e-16
2161,-1.75920802386464e-16,-2.21945926893858e-16
2162,-1.91688307110318e-16,-2.21982348556181e-16
2163,-1.95157101941452e-16,-2.21991876618536e-16
2164,-1.17368790885008e-16,-2.21824321313235e-16
2165,6.10455481305483e-16,-2.19572941423162e-16
2166,1.53968334339458e-15,-2.15623126946068e-16
2195,0.00475270478373455,5.9119134758506e-05
2196,0.000910557940023388,9.55447648583035e-06
2197,0.000384180301079493,3.95485720126812e-06
2198,4.17513789664348e-05,3.97757538222673e-07
2199,6.7013370621116e-07,6.96831298599871e-09
2200,2.83250543889501e-08,2.24687538886789e-10
2201,2.72070856571708e-08,2.45567719493382e-10
2202,1.19227512954111e-07,1.40271781445182e-09
2203,2.42880560151156e-07,3.01971679374054e-09
2204,1.02114599714975e-07,1.41732786204204e-09
2205,8.8860123841361e-09,1.10470096054294e-10
2206,2.84890028932783e-10,2.75570998113366e-12
2207,7.28617505135185e-12,7.0456507040614e-14
2208,2.70060221392014e-12,2.34182292661567e-14
2209,1.03734032345924e-12,7.30084754005465e-15
2210,2.52817112140997e-12,1.85230246379158e-14
2235,-2.07600934294752e-16,-2.22017691500835e-16
2236,-2.05324654177392e-16,-2.22007239644028e-16
2239,8.69022598780679e-16,-2.18849308043431e-16
2240,3.45497981934881e-16,-2.20692750324229e-16
2241,-1.8124164586767e-16,-2.21979243665841e-16
2242,-2.07497343537336e-16,-2.22018331319188e-16
2243,-1.99093055970854e-16,-2.22001041842399e-16
2244,-2.03929979348795e-16,-2.22011679476088e-16
2245,-2.0501756424666e-16,-2.22014277659404e-16
2246,-9.818783418131e-17,-2.21786355604259e-16
2247,1.17727840408146e-15,-2.17740987954362e-16
2276,0.002445985900536,2.51499033709654e-05
2277,0.000820435651458378,8.98447754257823e-06
2278,0.000225705569016619,2.09684229031538e-06
2279,1.59535661237838e-05,1.62469310495372e-07
2280,7.19686363978376e-08,5.92136186149244e-10
2281,1.76750802715838e-09,1.25401198849681e-11
2282,1.31948087870279e-08,1.1710309689077e-10
2283,1.10484078771331e-07,1.2684693933744e-09
2284,1.36401319098155e-07,1.76068666537158e-09
2285,4.53349836884449e-08,6.56252408633111e-10
2286,3.71399616604726e-09,4.19560587670894e-11
2287,8.38280232361442e-11,8.59460290114249e-13
2288,5.58192994006523e-12,5.53089762772675e-14
2289,1.59129638069377e-12,1.3002908444428e-14
2290,9.0831713654443e-13,5.87856340969309e-15
2291,2.69376393453766e-12,1.93501447726158e-14
2315,-2.09464354518043e-16,-2.22024578316406e-16
2316,-2.08996547000855e-16,-2.22019230496615e-16
2317,-1.90925454189901e-16,-2.21970800636928e-16
2319,5.05365268229655e-16,-2.19979592068401e-16
2320,1.4024287407492e-15,-2.17449131425411e-16
2321,-1.56988668136691e-16,-2.21930474368053e-16
2322,-2.11977435854824e-16,-2.22029507246942e-16
2323,-2.14004456890942e-16,-2.2203113441017e-16
2324,-2.07871188787351e-16,-2.22020184060092e-16
2325,-2.11976764102065e-16,-2.22027878753129e-16
2326,-2.0952292791483e-16,-2.22023069506454e-16
2327,-4.9939541468257e-17,-2.21688256855744e-16
2328,2.43821338325912e-15,-2.13238216805864e-16
2329,2.65508689514592e-15,-2.12138566186546e-16
2330,1.93478791429828e-15,-2.15119849539245e-16
2358,0.00152580821825925,1.5888580826797e-05
2359,0.00039765922369205,4.01821513022895e-06
2361,6.25806988593457e-07,6.59262656285781e-09
2362,1.32969488715565e-08,1.00596309012022e-10
2363,3.13069720735408e-09,2.50767367140877e-11
2364,1.30711695456983e-08,1.17188002437278e-10
2365,6.10754182222836e-08,6.41418685376226e-10
2366,8.91949674717148e-08,1.22466649371839e-09
2367,3.27407054795921e-08,5.03233883816557e-10
2368,9.33655609075975e-10,1.01426395150644e-11
2369,3.58287548400345e-11,4.15870612498724e-13
2370,4.40128934019741e-12,4.34136904726494e-14
2371,6.68557951872943e-13,4.4033381872332e-15
2372,6.84735043620956e-13,3.82817521033143e-15
2396,-2.06012498029263e-16,-2.22021242365103e-16
2397,-2.08665781319494e-16,-2.22022104674053e-16
2398,-2.02968752772102e-16,-2.2200256389352e-16
2400,2.73213174531753e-16,-2.20767038678708e-16
2401,1.48247891722869e-15,-2.17079854061286e-16
2402,-3.4942139951111e-17,-2.21635485258878e-16
2403,-2.06589877381377e-16,-2.22022510063211e-16
2404,-2.17659275673539e-16,-2.22038332452877e-16
2405,-2.16062945984679e-16,-2.22035222052388e-16
2406,-2.13483449456351e-16,-2.22030954477024e-16
2407,-2.16657870582125e-16,-2.22035976380795e-16
2408,-2.11227753722862e-16,-2.22026767017384e-16
2409,2.1515770583151e-17,-2.21548661018989e-16
2410,1.39320283977337e-15,-2.17436324519731e-16
2411,3.34359979671676e-15,-2.11273294332723e-16
2440,0.00118723277297055,1.25944694239762e-05
2441,0.000263653487845697,2.7503959702266e-06
2442,1.97999473872186e-05,2.12963129942676e-07
2443,3.38109098963444e-08,2.7064115803639e-10
2444,2.80638706631655e-09,2.12194890228635e-11
2445,6.18657767970282e-09,5.30662750615799e-11
2446,1.63422004725222e-08,1.48668551304928e-10
2447,5.54875589515092e-08,6.1386580382906e-10
2448,8.64209866870738e-08,1.24542382153073e-09
2449,1.22834841875193e-08,1.70061824746917e-10
2450,5.22004083250034e-10,5.82768092337907e-12
2451,2.68164729917908e-11,3.16492198379629e-13
2452,1.64869001399318e-12,1.39016959958238e-14
2453,4.28865598510115e-13,2.32205124438884e-15
2454,1.07927319134678e-12,6.83177887943886e-15
2477,-2.03218201592687e-16,-2.22014009077565e-16
2478,-2.0768190624339e-16,-2.22022735094894e-16
2479,-2.09467886864171e-16,-2.22020629818338e-16
2480,-1.11502095355315e-16,-2.21821657524041e-16
2481,2.9621465159514e-16,-2.2097446792281e-16
2482,6.86599488594889e-16,-2.19593127377073e-16
2483,3.7226876566587e-17,-2.21430294386765e-16
2484,-1.96060799927238e-16,-2.22000973467919e-16
2485,-2.15753750088128e-16,-2.22036228800067e-16
2486,-2.18983509114957e-16,-2.22040413665682e-16
2487,-2.17907228131789e-16,-2.22038587099301e-16
2488,-2.17638778499258e-16,-2.22038295588928e-16
2489,-2.18168991906522e-16,-2.22038853826606e-16
2490,-2.04035704757737e-16,-2.22014798135334e-16
2491,2.067330182678e-17,-2.21577458465473e-16
2492,1.59988797922141e-15,-2.17423773833056e-16
2493,3.23092662956133e-15,-2.12310326258141e-16
2494,3.05015306629764e-15,-2.10932951752138e-16
2521,0.000882775021825126,9.47028292129688e-06
2522,0.000269403787253464,2.98720162273083e-06
2523,1.07413493665745e-05,1.1936302655198e-07
2524,2.7932506057424e-08,2.19602850104389e-10
2525,1.97450179609599e-09,1.50033278921026e-11
2526,5.2080125933258e-09,4.56003127655079e-11
2527,1.00985634831137e-08,8.82719780941422e-11
2528,5.54333076729136e-08,6.78530749931154e-10
2529,5.12293953767746e-08,7.67696140903596e-10
2530,5.51720106405148e-09,7.04591176868753e-11
2531,2.49730434700535e-10,2.78648276906259e-12
2532,1.57129340969999e-11,1.85610985298115e-13
2533,1.06472715347622e-12,8.25355901611057e-15
