HID	Elevation_Mean
104544	-3325.572607
104545	-3469.097031
104546	-3290.340723
104547	-3136.862052
104548	-2846.161675
104549	-3140.240813
104550	-3373.059287
104551	-3327.491606
104552	-3485.619503
104553	-3472.581800
104554	-3448.805978
104555	-3574.386105
104556	-3659.046496
104557	-3704.333015
104558	-3686.397106
104559	-3514.102533
104560	-3488.312541
104561	-3453.486132
104562	-3322.624423
104563	-3217.239028
104564	-3142.708863
104565	-1756.580504
104566	488.246717
104567	564.369779
104568	-1580.262254
104569	-2612.504172
104570	-3119.619410
104571	-3370.731391
104572	-2869.690945
104573	-4327.727378
104574	-3618.396322
104575	-1421.499023
104576	-3614.927012
104577	-3063.916672
104578	-2792.658574
104579	-3174.461781
104580	-3765.997247
104581	-4364.599783
104582	-4325.521682
104583	-4298.525837
104584	-4345.943083
104585	-3993.504555
104586	-4087.515069
104587	-3962.879845
104588	-3958.713652
104589	-3931.043342
104590	-3932.501891
104591	-3802.873749
104592	-3789.084650
104593	-3567.299054
104594	-3707.224543
104595	-3900.809039
104596	-3750.716206
104597	-3743.175501
104598	-3889.408654
104599	-3817.872188
104600	-3994.490582
104601	-4176.355116
104602	-4307.904032
104603	-4119.718848
104604	-4226.475167
104605	-4089.017005
104606	-4050.989871
104607	-4025.063127
104608	-4139.417528
104609	-4023.232974
104610	-3622.068277
104611	-3594.216825
104612	-3530.363240
104613	-3493.877771
104614	-3515.976221
104615	-3727.605699
104616	-3789.064956
104617	-3768.394243
104618	-3721.729273
104619	-3615.031012
104620	-3519.697425
104621	-3370.772321
104622	-3245.561200
104623	-3191.896879
104624	-3262.084230
104625	-3322.547085
104626	-3512.746763
104627	-3320.890537
104628	-3014.435108
104629	-2881.155045
104630	-3173.115453
104631	-3276.542002
104632	-3240.821410
104633	-3383.607444
104634	-3396.230982
104635	-3477.597205
104636	-3620.660793
104637	-3671.990044
104638	-3643.223548
104639	-3589.033372
104640	-3543.726047
104641	-3440.606156
104642	-3384.102087
104643	-3272.712113
104644	-3032.245943
104645	-2934.928783
104646	-561.640591
104647	1787.586110
104648	-358.671360
104649	-2168.624954
104650	-3005.813801
104651	-3299.528593
104652	-2748.854595
104653	-3376.259620
104654	-4356.322467
104655	-3536.499701
104656	-3712.165214
104657	-3346.086915
104658	-3729.970561
104659	-2983.310125
104660	-2734.623374
104661	-3203.217003
104662	-4034.755535
104663	-4348.699447
104664	-4315.208306
104665	-4315.556617
104666	-4254.197566
104667	-4167.668766
104668	-3966.913441
104669	-3860.450115
104670	-3985.290664
104671	-3861.766637
104672	-3824.963868
104673	-3835.573640
104674	-3830.866891
104675	-3628.172431
104676	-3771.939912
104677	-3765.757351
104678	-3707.313556
104679	-3758.960556
104680	-3870.442386
104681	-3884.987084
104682	-4167.938716
104683	-4219.317586
104684	-4240.196213
104685	-4138.337522
104686	-4102.367329
104687	-4078.324025
104688	-3913.170904
104689	-4065.864866
104690	-3918.037015
104691	-3732.956278
104692	-3567.342677
104693	-3510.716160
104694	-3449.696829
104695	-3399.644509
104696	-3455.678633
104697	-3688.986691
104698	-3683.219027
104699	-3740.257584
104700	-3666.901113
104701	-3523.297706
104702	-3433.740068
104703	-3351.038059
104704	-3184.541855
104705	-3241.641608
104706	-3225.642595
104707	-3361.395665
104708	-3481.914969
104709	-3397.475939
104710	-2944.665787
104711	-2846.167946
104712	-3140.930928
104713	-3187.674395
104714	-3144.812496
104715	-3248.746712
104716	-3353.043178
104717	-3500.734430
104718	-3622.562237
104719	-3650.433291
104720	-3567.456637
104721	-3519.300244
104722	-3467.929181
104723	-3364.670691
104724	-3280.016452
104725	-3132.207341
104726	-2661.061774
104727	-2870.100466
104728	-15.621739
104729	1215.178232
104730	-1543.536346
104731	-2696.353873
104732	-3282.413514
104733	-3370.341079
104734	-3000.948665
104735	-4365.168572
104736	-4372.437640
104737	-2816.446016
104738	-3458.055387
104739	-3447.811725
104740	-3449.692349
104741	-3172.056715
104742	-2417.840718
104743	-3344.611002
104744	-4183.347675
104745	-4318.770073
104746	-4264.413575
104747	-4406.720583
104748	-4186.676541
104749	-4099.621580
104750	-3924.361111
104751	-3991.083081
104752	-3938.940444
104753	-3893.064972
104754	-3819.242063
104755	-3840.717162
104756	-3812.792621
104757	-3625.735237
104758	-3718.328224
104759	-3800.605780
104760	-3678.057693
104761	-3785.788919
104762	-3837.362205
104763	-4117.110977
104764	-4095.632549
104765	-4191.693310
104766	-4108.947257
104767	-4045.025657
104768	-4095.150220
104769	-3931.962663
104770	-3833.151266
104771	-3947.496118
104772	-3849.761146
104773	-3590.890983
104774	-3564.301384
104775	-3490.029710
104776	-3305.502244
104777	-3423.075185
104778	-3534.396084
104779	-3635.850875
104780	-3614.175659
104781	-3692.381240
104782	-3587.472251
104783	-3474.598799
104784	-3310.736813
104785	-3167.598879
104786	-3252.835153
104787	-3248.627098
104788	-3282.321817
104789	-3407.858541
104790	-3482.239144
104791	-3289.987032
104792	-2856.450096
104793	-2842.474534
104794	-2944.195865
104795	-3057.668431
104796	-3017.893986
104797	-3225.701689
104798	-3263.322029
104799	-3435.389031
104800	-3576.265717
104801	-3575.457568
104802	-3520.767176
104803	-3377.927934
104804	-3274.794271
104805	-3254.215379
104806	-3219.628739
104807	-2738.981137
104808	-2349.897158
104809	-1245.757907
104810	1029.483298
104811	-116.168404
104812	-2281.757281
104813	-3163.572287
104814	-3468.451751
104815	-3349.987938
104816	-4389.933058
104817	-4451.430950
104818	-3179.718708
104819	-4189.191824
104820	-3311.074424
104821	-3709.192516
104822	-2995.946975
104823	-2601.963608
104824	-3776.286802
104825	-4117.304928
104826	-4330.183974
104827	-4341.413238
104828	-4265.098446
104829	-4235.638642
104830	-4049.893388
104831	-3933.760572
104832	-3982.295838
104833	-3877.801235
104834	-3824.205036
104835	-3890.005081
104836	-3852.336711
104837	-3653.061693
104838	-3634.016420
104839	-3679.114500
104840	-3690.313987
104841	-3734.781147
104842	-3811.168392
104843	-3989.504356
104844	-4038.156988
104845	-4049.497311
104846	-4185.221582
104847	-4037.832875
104848	-3984.107084
104849	-3802.788075
104850	-3868.888662
104851	-3888.832128
104852	-3817.919827
104853	-3628.395676
104854	-3583.200548
104855	-3521.386030
104856	-3454.218844
104857	-3439.631103
104858	-3463.192000
104859	-3531.450910
104860	-3571.363289
104861	-3603.892210
104862	-3679.222518
104863	-3566.136700
104864	-3377.331691
104865	-3269.358872
104866	-3262.051728
104867	-3265.236667
104868	-3264.554934
104869	-3267.442863
104870	-3430.738598
104871	-3399.393947
104872	-2981.721597
104873	-2812.665711
104874	-2736.975237
104875	-2844.261690
104876	-2921.249785
104877	-2942.137233
104878	-3213.978893
104879	-3289.012705
104880	-3446.264352
104881	-3497.145395
104882	-3484.798861
104883	-3404.889374
104884	-3222.871593
104885	-3218.845143
104886	-3200.944292
104887	-2542.415876
104888	-2569.352780
104889	-2229.966215
104890	-42.688856
104891	1636.436874
104892	-1135.054445
104893	-2871.310954
104894	-3395.306805
104895	-3527.320017
104896	-3489.710112
104897	-4353.534831
104898	-4415.371938
104899	-3895.699324
104900	-3186.046998
104901	-4160.158903
104902	-3097.923930
104903	-3258.260783
104904	-2343.000253
104905	-3081.073655
104906	-3848.359646
104907	-4109.939351
104908	-4281.640515
104909	-4329.248666
104910	-4254.891910
104911	-4133.873259
104912	-3968.013155
104913	-3932.443727
104914	-3921.485055
104915	-3835.135194
104916	-3776.038863
104917	-3856.477207
104918	-3825.293748
104919	-3661.723740
104920	-3566.504398
104921	-3536.969004
104922	-3663.291301
104923	-3691.691808
104924	-3744.319838
104925	-3946.977211
104926	-4016.490564
104927	-4066.417642
104928	-4022.532993
104929	-4052.471869
104930	-3996.431471
104931	-3687.555576
104932	-3720.142977
104933	-3786.080576
104934	-3747.769611
104935	-3653.979894
104936	-3515.353936
104937	-3483.528017
104938	-3367.030382
104939	-3352.087284
104940	-3355.105953
104941	-3445.595394
104942	-3523.208191
104943	-3560.165972
104944	-3627.786145
104945	-3507.708331
104946	-3301.259899
104947	-3225.102050
104948	-3318.924413
104949	-3282.318434
104950	-3259.040362
104951	-3267.087572
104952	-3416.059606
104953	-3297.500941
104954	-2996.642896
104955	-2763.321025
104956	-2666.119614
104957	-2750.169335
104958	-2868.326019
104959	-3057.717989
104960	-3180.618792
104961	-3230.832332
104962	-3290.773013
104963	-3406.090825
104964	-3229.504441
104965	-3235.512743
104966	-3150.525946
104967	-3104.944318
104968	-2976.693155
104969	-2547.011700
104970	-2131.518122
104971	-1341.647250
104972	350.398063
104973	373.873694
104974	-2356.542739
104975	-2889.391168
104976	-3436.393578
104977	-3540.488185
104978	-4461.840016
104979	-4434.879493
104980	-4470.779772
104981	-3690.085707
104982	-3777.308316
104983	-3347.532903
104984	-3661.090816
104985	-2980.449420
104986	-2031.491211
104987	-3306.301379
104988	-3760.664556
104989	-4038.246460
104990	-4321.929765
104991	-4268.155666
104992	-4249.249622
104993	-4110.081032
104994	-3956.316064
104995	-4008.288978
104996	-3913.442938
104997	-3767.458607
104998	-3812.384975
104999	-3686.479139
105000	-3735.009915
105001	-3644.471709
105002	-3581.301073
105003	-3595.766194
105004	-3763.594910
105005	-3610.809735
105006	-3741.526702
105007	-3911.743752
105008	-3998.442740
105009	-3942.880983
105010	-4092.217122
105011	-3955.180706
105012	-3665.465507
105013	-3625.446549
105014	-3641.355710
105015	-3625.359223
105016	-3620.989315
105017	-3599.295069
105018	-3492.542548
105019	-3378.651104
105020	-3394.826580
105021	-3354.227365
105022	-3253.262365
105023	-3421.172581
105024	-3448.643797
105025	-3564.308015
105026	-3542.784513
105027	-3362.397896
105028	-3205.586050
105029	-3339.548241
105030	-3286.223792
105031	-3274.697220
105032	-3256.104748
105033	-3352.260990
105034	-3396.791828
105035	-3170.906252
105036	-3056.948101
105037	-2750.742787
105038	-2609.625505
105039	-2692.328145
105040	-2776.241193
105041	-2809.180453
105042	-3003.888250
105043	-3266.431892
105044	-3240.704508
105045	-3089.666343
105046	-2994.514961
105047	-2962.587031
105048	-3041.734525
105049	-2945.385014
105050	-2640.807551
105051	-1785.325465
105052	-1639.340153
105053	-342.692131
105054	1388.101956
105055	-342.322077
105056	-2060.208265
105057	-2569.304432
105058	-3207.505007
105059	-4213.129125
105060	-4417.090855
105061	-4393.893113
105062	-2600.855682
105063	-3538.713105
105064	-3283.204689
105065	-3881.589965
105066	-3116.860524
105067	-2823.355920
105068	-3070.563367
105069	-3655.613408
105070	-4222.291763
105071	-4250.296628
105072	-4207.445941
105073	-4171.702956
105074	-4020.157943
105075	-3966.457288
105076	-3867.862129
105077	-3789.083248
105078	-3718.286009
105079	-3717.401790
105080	-3759.316557
105081	-3747.096577
105082	-3603.453133
105083	-3546.321132
105084	-3557.254526
105085	-3703.269310
105086	-3560.993742
105087	-3667.496945
105088	-3808.226226
105089	-3937.838039
105090	-3935.816497
105091	-3930.574338
105092	-3762.485140
105093	-3654.535495
105094	-3597.456993
105095	-3600.359570
105096	-3575.840587
105097	-3596.686286
105098	-3564.466441
105099	-3418.739233
105100	-3302.574373
105101	-3359.932587
105102	-3185.564396
105103	-3121.680489
105104	-3352.317729
105105	-3339.988755
105106	-3517.295844
105107	-3482.959330
105108	-3186.029068
105109	-3198.615684
105110	-3313.823294
105111	-3292.531950
105112	-3295.093599
105113	-3329.593863
105114	-3386.528787
105115	-3409.374515
105116	-3237.121255
105117	-3154.421377
105118	-2777.400233
105119	-2555.377880
105120	-2665.077251
105121	-2769.361195
105122	-2727.527042
105123	-3052.068612
105124	-2931.101744
105125	-3180.499876
105126	-2985.874873
105127	-2629.637690
105128	-2637.390939
105129	-2814.599318
105130	-2517.465437
105131	-2167.482007
105132	-1551.974399
105133	-1516.984640
105134	46.912601
105135	640.056762
105136	-696.162953
105137	-1241.981583
105138	-2246.827608
105139	-2904.464023
105140	-3605.526941
105141	-4247.079241
105142	-4321.046967
105143	-4267.355578
105144	-3496.204262
105145	-4001.983828
105146	-4021.818302
105147	-3776.949412
105148	-3151.050288
105149	-2645.927901
105150	-3002.457829
105151	-3847.936724
105152	-4278.782825
105153	-4298.417976
105154	-4184.566504
105155	-4189.193893
105156	-4001.467219
105157	-3892.863716
105158	-3701.252231
105159	-3808.134714
105160	-3728.626814
105161	-3785.472361
105162	-3732.187324
105163	-3779.669669
105164	-3630.189828
105165	-3504.083630
105166	-3586.820146
105167	-3625.617413
105168	-3546.731824
105169	-3599.608098
105170	-3719.061227
105171	-3863.416423
105172	-3791.908169
105173	-3788.090741
105174	-3653.398558
105175	-3624.928335
105176	-3456.569398
105177	-3523.253801
105178	-3496.272337
105179	-3528.105965
105180	-3478.048793
105181	-3333.548659
105182	-3270.093590
105183	-3247.167667
105184	-3100.358923
105185	-3283.536515
105186	-3373.783381
105187	-3276.521549
105188	-3489.473127
105189	-3292.585967
105190	-3235.154407
105191	-3341.324904
105192	-3311.677730
105193	-3310.555281
105194	-3296.283588
105195	-3315.903211
105196	-3301.781774
105197	-3390.159354
105198	-3187.805545
105199	-3037.696366
105200	-2792.479539
105201	-2526.313090
105202	-2666.267751
105203	-2690.074305
105204	-2744.185050
105205	-2804.125393
105206	-3058.195514
105207	-3093.889140
105208	-2918.225957
105209	-2462.970278
105210	-2465.007621
105211	-2397.522754
105212	-2423.210753
105213	-1768.283122
105214	-1381.238968
105215	-1402.496254
105216	170.765875
105217	246.525611
105218	-878.341071
105219	-940.526873
105220	-2051.914552
105221	-4584.878487
105222	-3715.641666
105223	-4377.667507
105224	-4083.485249
105225	-3788.028213
105226	-3523.713131
105227	-3777.831981
105228	-4117.822442
105229	-3570.969350
105230	-3248.736952
105231	-2685.854906
105232	-3160.688942
105233	-4025.416273
105234	-4219.421219
105235	-4250.442179
105236	-4153.689765
105237	-4081.921165
105238	-4040.285447
105239	-3858.872133
105240	-3776.204059
105241	-3675.398150
105242	-3613.497615
105243	-3818.751590
105244	-3803.510045
105245	-3733.393752
105246	-3627.432571
105247	-3479.188310
105248	-3698.378293
105249	-3555.772208
105250	-3551.436794
105251	-3573.816585
105252	-3726.878830
105253	-3849.904577
105254	-3752.602436
105255	-3633.577414
105256	-3520.980589
105257	-3475.936485
105258	-3414.253815
105259	-3486.346513
105260	-3475.487184
105261	-3489.816346
105262	-3367.035924
105263	-3261.539209
105264	-3276.987270
105265	-3189.428324
105266	-2937.580435
105267	-3337.715368
105268	-3167.365883
105269	-3319.740370
105270	-3413.234177
105271	-3234.277521
105272	-3288.625707
105273	-3319.808855
105274	-3324.004921
105275	-3298.998043
105276	-3291.804452
105277	-3299.005606
105278	-3289.578114
105279	-3384.001218
105280	-3177.709544
105281	-2963.078663
105282	-2645.351958
105283	-2440.946402
105284	-2616.711646
105285	-2641.565719
105286	-2678.863272
105287	-2773.014872
105288	-2895.185690
105289	-2883.009979
105290	-2585.725419
105291	-2250.792283
105292	-2091.375090
105293	-1963.236871
105294	-1840.579183
105295	-1334.121850
105296	-1406.474113
105297	-412.224452
105298	597.267523
105299	-78.311503
105300	-139.134830
105301	-232.004686
105302	-3880.534029
105303	-4382.604917
105304	-4600.208585
105305	-4197.530559
105306	-2967.415075
105307	-4103.348019
105308	-4052.933579
105309	-3947.596951
105310	-3734.629902
105311	-3298.164678
105312	-2829.294344
105313	-3604.410276
105314	-4032.447248
105315	-4251.553546
105316	-4163.843917
105317	-4136.310307
105318	-4124.540691
105319	-3990.376817
105320	-3750.568584
105321	-3745.783131
105322	-3789.024113
105323	-3753.306797
105324	-3799.836233
105325	-3737.413622
105326	-3659.011477
105327	-3575.781003
105328	-3593.866939
105329	-3660.601113
105330	-3548.924930
105331	-3603.048062
105332	-3566.959525
105333	-3809.474639
105334	-3765.641546
105335	-3668.875625
105336	-3469.893984
105337	-3485.929139
105338	-3414.241022
105339	-3372.743273
105340	-3446.164694
105341	-3379.035034
105342	-3373.013551
105343	-3252.342364
105344	-3205.166111
105345	-3171.685779
105346	-2995.389889
105347	-3188.866568
105348	-3258.152984
105349	-3080.169162
105350	-3300.058412
105351	-3288.859538
105352	-3312.501578
105353	-3317.103654
105354	-3346.383543
105355	-3307.833658
105356	-3270.938758
105357	-3276.896347
105358	-3287.404295
105359	-3318.443500
105360	-3399.273849
105361	-3195.544589
105362	-2925.392644
105363	-2599.283596
105364	-2380.317993
105365	-2521.848850
105366	-2517.530433
105367	-2568.266957
105368	-2652.854896
105369	-2703.898744
105370	-2791.571971
105371	-2089.960586
105372	-1597.390988
105373	-2008.885406
105374	-1869.191053
105375	-1498.112485
105376	-1410.828866
105377	-1808.141203
105378	-42.161142
105379	621.329015
105380	203.475015
105381	77.538441
105382	-486.744272
105383	-4486.680047
105384	-3898.018587
105385	-4458.207006
105386	-4109.981772
105387	-4480.328944
105388	-2388.814883
105389	-3775.463992
105390	-3992.212367
105391	-4150.141767
105392	-3842.346561
105393	-3219.229646
105394	-2845.988242
105395	-3679.514391
105396	-3968.489452
105397	-4212.480273
105398	-4122.537560
105399	-4085.417425
105400	-4056.786636
105401	-3937.678281
105402	-3727.965698
105403	-3513.593932
105404	-3712.468672
105405	-3822.733505
105406	-3836.350549
105407	-3692.861185
105408	-3693.501936
105409	-3547.218127
105410	-3563.430029
105411	-3592.748948
105412	-3637.625566
105413	-3544.292228
105414	-3719.991578
105415	-3704.385904
105416	-3704.140212
105417	-3498.527121
105418	-3435.473284
105419	-3461.346824
105420	-3337.737526
105421	-3370.505523
105422	-3384.761170
105423	-3388.294142
105424	-3297.733860
105425	-3175.213216
105426	-3117.268142
105427	-3013.750885
105428	-3117.937476
105429	-3278.032219
105430	-3144.832347
105431	-3208.853084
105432	-3390.967756
105433	-3224.036247
105434	-3324.043738
105435	-3328.518281
105436	-3315.438700
105437	-3310.418289
105438	-3270.383890
105439	-3291.068578
105440	-3239.670250
105441	-3269.742527
105442	-3369.634696
105443	-3176.330879
105444	-2795.878524
105445	-2535.669354
105446	-2442.039451
105447	-2447.224560
105448	-2111.562089
105449	-2438.099849
105450	-2480.440504
105451	-2389.836789
105452	-2590.473546
105453	-1605.480099
105454	-1801.715063
105455	-1841.369903
105456	-1636.217610
105457	-1462.690128
105458	-1718.967627
105459	-1078.201019
105460	71.087000
105461	475.686453
105462	240.840684
105463	239.354448
105464	-4354.096605
105465	-4370.093437
105466	-4229.615431
105467	-4492.774100
105468	-4325.508667
105469	-3908.486069
105470	-3223.756523
105471	-3860.183783
105472	-3956.780753
105473	-4211.115931
105474	-3775.336402
105475	-3515.281304
105476	-3319.789205
105477	-3731.431183
105478	-3831.059967
105479	-4264.266356
105480	-4109.688156
105481	-4113.700026
105482	-3901.921463
105483	-3811.793222
105484	-3722.879365
105485	-3534.152529
105486	-3743.836714
105487	-3846.911723
105488	-3810.448113
105489	-3616.403366
105490	-3686.200165
105491	-3547.001130
105492	-3485.588102
105493	-3677.421936
105494	-3535.478834
105495	-3460.127877
105496	-3511.961371
105497	-3630.682660
105498	-3588.785499
105499	-3391.911611
105500	-3417.933047
105501	-3440.848786
105502	-3222.566520
105503	-3357.404055
105504	-3382.275306
105505	-3290.854332
105506	-3223.504892
105507	-3147.002025
105508	-3038.407050
105509	-3091.663279
105510	-3277.054739
105511	-3332.962415
105512	-3284.283099
105513	-3124.418163
105514	-3262.537265
105515	-3278.277631
105516	-3350.122402
105517	-3349.862123
105518	-3345.388922
105519	-3305.675314
105520	-3282.640019
105521	-3276.045988
105522	-3267.690298
105523	-3269.579821
105524	-3405.682785
105525	-2995.909685
105526	-2768.043024
105527	-2383.988381
105528	-2423.642548
105529	-2392.991665
105530	-2298.171641
105531	-2343.472006
105532	-2235.655013
105533	-2285.451396
105534	-2035.300617
105535	-1677.725129
105536	-1714.793883
105537	-1887.207720
105538	-1692.493663
105539	-1966.887665
105540	-2986.885389
105541	-134.890638
105542	81.426607
105543	98.051248
105544	3.654826
105545	-4566.442207
105546	-4262.273148
105547	-4272.786741
105548	-4324.033311
105549	-4250.409740
105550	-3056.947473
105551	-3596.694583
105552	-4010.977297
105553	-4058.263069
105554	-4047.833832
105555	-3794.313755
105556	-3381.585313
105557	-3392.307301
105558	-3572.604419
105559	-4116.983019
105560	-4181.656439
105561	-4083.163055
105562	-4059.227456
105563	-4002.213542
105564	-3713.542388
105565	-3756.448032
105566	-3656.902042
105567	-3726.172445
105568	-3792.466361
105569	-3768.740775
105570	-3594.560695
105571	-3707.671245
105572	-3592.788461
105573	-3499.019647
105574	-3387.554384
105575	-3499.665869
105576	-3507.476614
105577	-3502.062349
105578	-3592.204754
105579	-3395.898547
105580	-3437.796987
105581	-3335.976377
105582	-3326.935486
105583	-3172.523885
105584	-3296.115645
105585	-3331.707754
105586	-3229.700480
105587	-3161.597245
105588	-3072.066477
105589	-3046.671857
105590	-3253.387970
105591	-3426.940508
105592	-3418.621867
105593	-3344.654346
105594	-3270.502411
105595	-3276.600623
105596	-3353.787021
105597	-3379.839788
105598	-3414.506722
105599	-3380.694418
105600	-3330.730295
105601	-3270.704797
105602	-3269.638421
105603	-3280.632407
105604	-3299.361480
105605	-3259.896829
105606	-2831.681997
105607	-2514.146834
105608	-2164.031637
105609	-2345.420782
105610	-2233.749825
105611	-2227.217352
105612	-2276.706214
105613	-1901.879881
105614	-1884.914706
105615	-1454.209285
105616	-1527.544906
105617	-2098.172779
105618	-2055.911853
105619	-2211.557309
105620	-2630.986986
105621	-1938.525915
105622	-56.529632
105623	42.633341
105624	-10.801785
105625	-7.077226
105626	-4093.450551
105627	-4463.215602
105628	-4169.968881
105629	-4233.248867
105630	-3892.200801
105631	-4322.249533
105632	-2761.182905
105633	-3329.963430
105634	-4177.968155
105635	-4179.662939
105636	-3912.187690
105637	-3776.291686
105638	-3510.753928
105639	-3605.859305
105640	-4073.318325
105641	-4235.971725
105642	-4024.244217
105643	-4023.181501
105644	-3985.622997
105645	-3820.481582
105646	-3650.180480
105647	-3654.086716
105648	-3663.177888
105649	-3774.069914
105650	-3762.433497
105651	-3690.066910
105652	-3621.110878
105653	-3677.108920
105654	-3554.345632
105655	-3550.931675
105656	-3193.572406
105657	-3291.133763
105658	-3436.143881
105659	-3517.157610
105660	-3486.723679
105661	-3366.972490
105662	-3369.483771
105663	-3341.591140
105664	-3191.631304
105665	-3072.904772
105666	-3282.817642
105667	-3257.244655
105668	-3138.736383
105669	-3124.239047
105670	-3156.039429
105671	-3189.338919
105672	-3388.702272
105673	-3525.142871
105674	-3457.967148
105675	-3306.750210
105676	-3388.199371
105677	-3388.136007
105678	-3385.666903
105679	-3439.781611
105680	-3463.165461
105681	-3365.648109
105682	-3274.783488
105683	-3276.770920
105684	-3284.480239
105685	-3274.442855
105686	-3348.191872
105687	-3078.242000
105688	-2673.674954
105689	-2471.016182
105690	-2157.638300
105691	-2271.282907
105692	-2078.261779
105693	-1992.451620
105694	-2107.933797
105695	-1702.625894
105696	-1534.763167
105697	-1320.085881
105698	-1853.554369
105699	-2837.839223
105700	-2328.287159
105701	-2520.889487
105702	-2900.405023
105703	-349.380107
105704	236.650736
105705	-35.417514
105706	-62.308884
105707	-4273.081891
105708	-4533.359296
105709	-4330.613663
105710	-4173.170055
105711	-3263.803846
105712	-4099.400840
105713	-4171.766820
105714	-3935.963338
105715	-3199.086322
105716	-4308.070362
105717	-4130.370079
105718	-4048.039085
105719	-3721.559409
105720	-3580.152299
105721	-3561.711297
105722	-4082.798190
105723	-4091.871742
105724	-3997.867923
105725	-3996.490531
105726	-4057.027758
105727	-3708.707084
105728	-3621.749966
105729	-3690.817524
105730	-3627.603135
105731	-3646.634218
105732	-3750.895058
105733	-3646.438177
105734	-3656.794413
105735	-3680.906742
105736	-3476.552235
105737	-3546.826555
105738	-3455.784714
105739	-3349.935579
105740	-3413.299245
105741	-3468.993746
105742	-3420.717081
105743	-3376.102417
105744	-3276.319207
105745	-3287.767556
105746	-3125.329345
105747	-3069.224273
105748	-3217.117326
105749	-3185.782342
105750	-3093.549095
105751	-3188.522775
105752	-3245.165947
105753	-3405.462369
105754	-3534.121696
105755	-3533.524999
105756	-3507.085682
105757	-3433.347024
105758	-3488.704265
105759	-3397.032444
105760	-3417.949089
105761	-3502.976759
105762	-3429.180173
105763	-3363.544422
105764	-3306.529426
105765	-3292.657278
105766	-3279.174243
105767	-3323.159404
105768	-3291.052260
105769	-2987.915390
105770	-2511.028989
105771	-2074.780423
105772	-2119.147689
105773	-2150.405091
105774	-1949.099160
105775	-1696.645178
105776	-1780.438445
105777	-1521.466715
105778	-1223.695112
105779	-1810.148091
105780	-2846.346384
105781	-3031.370599
105782	-2894.621437
105783	-2931.361883
105784	-2076.028765
105785	-449.809678
105786	154.750094
105787	-97.359963
105788	-3867.074592
105789	-4546.973532
105790	-4318.940408
105791	-4336.239278
105792	-3403.671595
105793	-4148.209245
105794	-3984.530411
105795	-2900.743334
105796	-3390.896556
105797	-4161.454124
105798	-4213.194859
105799	-3947.139621
105800	-3884.136142
105801	-3591.912505
105802	-3645.647223
105803	-4198.808249
105804	-3938.400687
105805	-4080.441536
105806	-3987.622502
105807	-3818.142579
105808	-3743.513393
105809	-3594.538223
105810	-3675.056703
105811	-3655.467934
105812	-3661.475869
105813	-3678.640999
105814	-3618.849128
105815	-3623.375355
105816	-3622.019379
105817	-3531.594210
105818	-3538.717071
105819	-3357.357110
105820	-3279.106800
105821	-3385.500770
105822	-3441.826380
105823	-3448.361244
105824	-3335.008317
105825	-3261.831619
105826	-3159.176946
105827	-3024.106269
105828	-3009.654239
105829	-3186.207758
105830	-3106.174215
105831	-3177.406087
105832	-3282.794669
105833	-3392.332607
105834	-3545.252642
105835	-3532.181194
105836	-3534.064447
105837	-3417.378549
105838	-3517.881003
105839	-3539.948704
105840	-3447.140226
105841	-3480.518081
105842	-3503.000654
105843	-3441.489410
105844	-3368.466673
105845	-3391.947269
105846	-3281.361675
105847	-3329.760967
105848	-3333.549379
105849	-3080.889467
105850	-2863.875320
105851	-2389.921901
105852	-2156.760609
105853	-2092.422341
105854	-1839.076022
105855	-1763.530321
105856	-1603.371618
105857	-1815.816933
105858	-1440.334873
105859	-1747.395502
105860	-2476.051785
105861	-3037.804722
105862	-3233.418866
105863	-3107.012585
105864	-2515.690209
105865	-1690.129051
105866	-314.950560
105867	-122.654366
105868	-66.073200
105869	-4846.995614
105870	-4464.465226
105871	-4217.848186
105872	-4100.584816
105873	-3989.625412
105874	-3909.733291
105875	-2301.228625
105876	-3340.990382
105877	-1885.099247
105878	-3419.458147
105879	-3954.559175
105880	-4073.930365
105881	-3933.227732
105882	-3613.729784
105883	-3648.081399
105884	-4010.373483
105885	-4035.392645
105886	-3984.555179
105887	-4073.120164
105888	-4021.573244
105889	-3746.644596
105890	-3687.640361
105891	-3650.768125
105892	-3628.905333
105893	-3585.075197
105894	-3656.273043
105895	-3637.544508
105896	-3604.535062
105897	-3592.900035
105898	-3576.463816
105899	-3443.763461
105900	-3289.226560
105901	-3310.829468
105902	-3374.222593
105903	-3226.903239
105904	-3367.939399
105905	-3395.862996
105906	-3308.058294
105907	-3233.528262
105908	-3062.858982
105909	-2910.988273
105910	-3064.223759
105911	-3159.757109
105912	-3062.884657
105913	-3281.130486
105914	-3343.948907
105915	-3576.980259
105916	-3643.777619
105917	-3549.139109
105918	-3480.417274
105919	-3531.072790
105920	-3492.823501
105921	-3585.426851
105922	-3495.874124
105923	-3500.533029
105924	-3476.643191
105925	-3401.431275
105926	-3415.881182
105927	-3344.655397
105928	-3325.020757
105929	-3417.707608
105930	-3257.344816
105931	-3011.388560
105932	-2700.934705
105933	-2060.119221
105934	-2174.696438
105935	-1901.509776
105936	-1919.420928
105937	-1875.726345
105938	-1395.589040
105939	-1626.742818
105940	-1879.111568
105941	-2636.723482
105942	-2623.111155
105943	-3243.108102
105944	-3180.728945
105945	-3012.153865
105946	-1454.046579
105947	-2673.030925
105948	-1009.569536
105949	-691.276484
